JDHEL V-C s1 V-K1 s2 C-K1 s3 HELCOR AIRMASS
2461159.3884504 99.99999 9.99999 99.99999 9.99999 -0.35552 0.05302 0.0008106 1.4616
2461159.3885840 1.52436 0.12879 0.97801 0.13526 -0.54635 0.05951 0.0008106 1.4609
2461159.3888260 1.67475 0.13483 1.25211 0.13863 -0.42263 0.05136 0.0008106 1.4596
2461159.3889585 1.59268 0.13645 1.13528 0.14053 -0.45740 0.05438 0.0008106 1.4588
2461159.3890915 1.76955 0.15547 1.19411 0.16002 -0.57544 0.05587 0.0008106 1.4581
2461159.3892244 1.47158 0.12613 1.12785 0.12948 -0.34373 0.05491 0.0008106 1.4574
2461159.3893590 99.99999 9.99999 99.99999 9.99999 -0.52811 0.05341 0.0008106 1.4567
2461159.3896052 99.99999 9.99999 99.99999 9.99999 -0.24050 0.05515 0.0008107 1.4554
2461159.3897374 1.68506 0.15388 1.18418 0.15797 -0.50088 0.05638 0.0008107 1.4547
2461159.3898701 99.99999 9.99999 99.99999 9.99999 -0.36813 0.05576 0.0008107 1.4540
2461159.3900032 99.99999 9.99999 99.99999 9.99999 -0.35777 0.05439 0.0008107 1.4533
2461159.3901366 99.99999 9.99999 99.99999 9.99999 -0.45498 0.05774 0.0008107 1.4526
2461159.3903871 99.99999 9.99999 99.99999 9.99999 -0.24699 0.05124 0.0008107 1.4513
2461159.3905191 1.46683 0.14772 1.22948 0.15012 -0.23735 0.05816 0.0008107 1.4506
2461159.3906525 99.99999 9.99999 99.99999 9.99999 -0.29695 0.05626 0.0008107 1.4499
2461159.3907863 99.99999 9.99999 99.99999 9.99999 -0.39814 0.05936 0.0008107 1.4492
2461159.3909197 99.99999 9.99999 99.99999 9.99999 -0.20529 0.05527 0.0008107 1.4485
2461159.3911598 99.99999 9.99999 99.99999 9.99999 -0.63719 0.06216 0.0008107 1.4472
2461159.3912921 1.38304 0.11723 1.07465 0.12030 -0.30839 0.05252 0.0008107 1.4465
2461159.3914263 1.42151 0.13465 1.15524 0.13750 -0.26626 0.05638 0.0008107 1.4458
2461159.3915615 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0008107 1.4451
2461159.3916956 1.67025 0.14047 1.26074 0.14408 -0.40951 0.05358 0.0008107 1.4444
2461159.3919417 99.99999 9.99999 1.39288 0.16218 99.99999 9.99999 0.0008107 1.4431
2461159.3920738 1.67341 0.19046 1.51417 0.19195 -0.15924 0.05774 0.0008107 1.4424
2461159.3922071 1.65563 0.14245 1.17507 0.14669 -0.48056 0.05592 0.0008107 1.4417
2461159.3923405 99.99999 9.99999 99.99999 9.99999 -0.24358 0.05767 0.0008107 1.4410
2461159.3924752 1.31436 0.12152 99.99999 9.99999 99.99999 9.99999 0.0008107 1.4403
2461159.3927214 1.49247 0.13037 0.95746 0.13603 -0.53502 0.05908 0.0008107 1.4391
2461159.3928535 99.99999 9.99999 99.99999 9.99999 -0.40649 0.05835 0.0008107 1.4384
2461159.3929872 1.33856 0.11566 1.07173 0.11853 -0.26683 0.05453 0.0008107 1.4377
2461159.3931203 1.26189 0.11383 0.99502 0.11640 -0.26687 0.05279 0.0008107 1.4370
2461159.3932546 1.18873 0.10376 0.89694 0.10711 -0.29179 0.05162 0.0008107 1.4363
2461159.3934974 1.33976 0.11360 0.96978 0.11842 -0.36998 0.05570 0.0008108 1.4351
2461159.3938949 99.99999 9.99999 99.99999 9.99999 -0.34745 0.05499 0.0008108 1.4330
2461159.3940269 99.99999 9.99999 99.99999 9.99999 -0.40008 0.05336 0.0008108 1.4324
2461159.3942628 1.28076 0.11782 0.98278 0.12106 -0.29798 0.05574 0.0008108 1.4312
2461159.3943953 1.25088 0.10974 0.90890 0.11405 -0.34198 0.05537 0.0008108 1.4305
2461159.3945292 1.30798 0.10913 1.02564 0.11204 -0.28234 0.05168 0.0008108 1.4298
2461159.3946634 1.20166 0.10167 0.73247 0.10836 -0.46919 0.05895 0.0008108 1.4291
2461159.3947975 1.18769 0.09787 0.67785 0.10476 -0.50984 0.05864 0.0008108 1.4284
2461159.3950375 1.25733 0.11567 0.88472 0.12001 -0.37261 0.05928 0.0008108 1.4272
2461159.3951701 1.22870 0.11007 1.06165 0.11233 -0.16705 0.05347 0.0008108 1.4266
2461159.3953037 99.99999 9.99999 99.99999 9.99999 -0.21930 0.05573 0.0008108 1.4259
2461159.3954381 99.99999 9.99999 99.99999 9.99999 -0.37099 0.05553 0.0008108 1.4252
2461159.3955710 99.99999 9.99999 99.99999 9.99999 -0.55126 0.06027 0.0008108 1.4245
2461159.3958155 1.15782 0.09951 0.96870 0.10186 -0.18911 0.05030 0.0008108 1.4233
2461159.3959482 99.99999 9.99999 99.99999 9.99999 -0.07574 0.06061 0.0008108 1.4226
2461159.3960812 1.56524 0.14207 1.38676 0.14383 -0.17848 0.05143 0.0008108 1.4220
2461159.3962141 0.99025 0.09399 0.72814 0.09833 -0.26211 0.05571 0.0008108 1.4213
2461159.3963480 1.54672 0.13174 1.11044 0.13633 -0.43628 0.05565 0.0008108 1.4206
2461159.3965927 1.22652 0.10835 0.90420 0.11216 -0.32232 0.05707 0.0008108 1.4194
2461159.3967249 1.38227 0.11811 1.20677 0.11988 -0.17550 0.05103 0.0008108 1.4188
2461159.3968600 1.58999 0.13217 1.24027 0.13534 -0.34972 0.05207 0.0008108 1.4181
2461159.3969934 1.40279 0.12155 1.21280 0.12353 -0.18999 0.05000 0.0008108 1.4174
2461159.3971275 1.57357 0.13827 1.25245 0.14117 -0.32112 0.05180 0.0008108 1.4167
2461159.3973753 1.41438 0.12288 1.06378 0.12635 -0.35059 0.05545 0.0008109 1.4155
2461159.3976406 1.51638 0.13068 99.99999 9.99999 99.99999 9.99999 0.0008109 1.4142
2461159.3977730 1.21301 0.10748 0.89197 0.11233 -0.32104 0.05595 0.0008109 1.4135
2461159.3979061 1.58693 0.14179 1.31340 0.14485 -0.27353 0.05369 0.0008109 1.4129
2461159.3980395 99.99999 9.99999 99.99999 9.99999 -0.28578 0.05510 0.0008109 1.4122
2461159.3982773 1.30966 0.11913 1.01552 0.12254 -0.29415 0.05642 0.0008109 1.4111
2461159.3984094 1.55789 0.14070 1.23251 0.14375 -0.32538 0.05337 0.0008109 1.4104
2461159.3985424 1.31581 0.12890 1.02841 0.13284 -0.28741 0.05929 0.0008109 1.4098
2461159.3986755 1.34162 0.11781 0.90522 0.12312 -0.43641 0.05862 0.0008109 1.4091
2461159.3988098 1.29158 0.13260 1.12435 0.13426 -0.16723 0.05775 0.0008109 1.4084
2461159.3990566 1.64396 0.13408 1.23654 0.13757 -0.40742 0.05195 0.0008109 1.4072
2461159.3991891 1.47848 0.12654 1.19137 0.12924 -0.28711 0.05082 0.0008109 1.4066
2461159.3993224 1.31990 0.12283 1.15730 0.12460 -0.16261 0.05193 0.0008109 1.4059
2461159.3994557 1.41900 0.11630 1.07466 0.11978 -0.34434 0.05076 0.0008109 1.4053
2461159.3995904 1.47889 0.13343 1.27133 0.13575 -0.20756 0.05480 0.0008109 1.4046
2461159.3998402 1.69752 0.15585 1.39051 0.15868 -0.30701 0.05260 0.0008109 1.4034
2461159.3999727 1.62975 0.14580 1.31815 0.14826 -0.31160 0.05233 0.0008109 1.4028
2461159.4001056 1.48745 0.12995 1.16545 0.13343 -0.32201 0.05252 0.0008109 1.4021
2461159.4002397 1.22866 0.11624 0.98702 0.11950 -0.24164 0.05526 0.0008109 1.4015
2461159.4003731 1.27387 0.11358 0.96194 0.11801 -0.31193 0.05597 0.0008109 1.4008
2461159.4006204 1.50339 0.12351 1.04954 0.12806 -0.45385 0.05443 0.0008109 1.3997
2461159.4008859 1.12117 0.11632 1.01714 0.11787 -0.10403 0.05586 0.0008109 1.3984
2461159.4010182 99.99999 9.99999 99.99999 9.99999 -0.30178 0.05485 0.0008109 1.3977
2461159.4011530 1.60030 0.14336 1.22059 0.14670 -0.37971 0.05349 0.0008109 1.3971
2461159.4012872 1.41563 0.12039 1.10774 0.12350 -0.30789 0.05227 0.0008110 1.3965
2461159.4015301 1.45184 0.13428 1.22999 0.13672 -0.22185 0.05442 0.0008110 1.3953
2461159.4016620 1.28152 0.10096 99.99999 9.99999 99.99999 9.99999 0.0008110 1.3947
2461159.4017946 99.99999 9.99999 99.99999 9.99999 -0.35627 0.05392 0.0008110 1.3940
2461159.4019276 99.99999 9.99999 99.99999 9.99999 -0.35879 0.05466 0.0008110 1.3934
2461159.4020614 1.62279 0.16378 1.42397 0.16592 -0.19883 0.05625 0.0008110 1.3928
2461159.4023110 99.99999 9.99999 99.99999 9.99999 -0.31132 0.05582 0.0008110 1.3916
2461159.4024434 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0008110 1.3909
2461159.4025762 99.99999 9.99999 99.99999 9.99999 -0.36879 0.05418 0.0008110 1.3903
2461159.4027090 99.99999 9.99999 99.99999 9.99999 -0.31435 0.05230 0.0008110 1.3897
2461159.4028427 1.19328 0.11028 0.86830 0.11455 -0.32498 0.05827 0.0008110 1.3891
2461159.4030905 1.43071 0.10924 0.98755 0.11357 -0.44316 0.05005 0.0008110 1.3879
2461159.4032230 1.26239 0.10475 0.92126 0.10905 -0.34112 0.05429 0.0008110 1.3873
2461159.4033569 99.99999 9.99999 99.99999 9.99999 -0.09401 0.04913 0.0008110 1.3866
2461159.4034915 99.99999 9.99999 99.99999 9.99999 -0.40562 0.05537 0.0008110 1.3860
2461159.4036251 99.99999 9.99999 99.99999 9.99999 -0.32936 0.05223 0.0008110 1.3854
2461159.4038634 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0008110 1.3843
2461159.4039960 99.99999 9.99999 0.88380 0.11406 99.99999 9.99999 0.0008110 1.3836
2461159.4041291 99.99999 9.99999 0.92116 0.11261 99.99999 9.99999 0.0008110 1.3830
2461159.4043979 1.52883 0.13880 1.24382 0.14134 -0.28501 0.05206 0.0008110 1.3818
2461159.4046062 1.35836 0.10775 0.86734 0.11364 -0.49102 0.05523 0.0008110 1.3808
2461159.4047389 1.25129 0.10703 0.83628 0.11294 -0.41501 0.05781 0.0008110 1.3802
2461159.4048717 1.23756 0.09478 0.86163 0.09912 -0.37593 0.04976 0.0008110 1.3796
2461159.4050049 1.11020 0.09213 0.84878 0.09532 -0.26142 0.04966 0.0008110 1.3789
2461159.4051385 1.60065 0.13306 99.99999 9.99999 99.99999 9.99999 0.0008110 1.3783
2461159.4053878 99.99999 9.99999 0.86484 0.10887 99.99999 9.99999 0.0008111 1.3772
2461159.4055205 1.17081 0.10362 0.92852 0.10645 -0.24229 0.05119 0.0008111 1.3766
2461159.4056546 1.18781 0.10673 1.08807 0.10789 -0.09974 0.05127 0.0008111 1.3759
2461159.4057898 1.14363 0.09912 0.94769 0.10158 -0.19594 0.05028 0.0008111 1.3753
2461159.4059241 1.08161 0.09899 0.90570 0.10054 -0.17590 0.05367 0.0008111 1.3747
2461159.4061644 1.11953 0.10034 0.79303 0.10508 -0.32650 0.05507 0.0008111 1.3736
2461159.4062967 99.99999 9.99999 99.99999 9.99999 -0.32456 0.04955 0.0008111 1.3730
2461159.4064308 1.25727 0.10644 0.94020 0.11004 -0.31707 0.05332 0.0008111 1.3724
2461159.4065644 1.31601 0.13026 1.17877 0.13200 -0.13724 0.05424 0.0008111 1.3718
2461159.4066980 1.18553 0.09777 0.85479 0.10150 -0.33074 0.05270 0.0008111 1.3711
2461159.4069399 1.32167 0.11551 99.99999 9.99999 99.99999 9.99999 0.0008111 1.3700
2461159.4070723 99.99999 9.99999 99.99999 9.99999 -0.41758 0.05550 0.0008111 1.3694
2461159.4072056 99.99999 9.99999 99.99999 9.99999 -0.26758 0.05021 0.0008111 1.3688
2461159.4073386 99.99999 9.99999 0.75544 0.10372 99.99999 9.99999 0.0008111 1.3682
2461159.4074715 1.23540 0.09577 0.77819 0.10143 -0.45722 0.05291 0.0008111 1.3676
2461159.4077229 1.32498 0.11152 0.97415 0.11521 -0.35083 0.05047 0.0008111 1.3665
2461159.4078557 1.26935 0.10656 0.91630 0.11023 -0.35305 0.05316 0.0008111 1.3659
2461159.4079890 1.21184 0.09092 0.88593 0.09425 -0.32591 0.04844 0.0008111 1.3653
2461159.4081222 99.99999 9.99999 99.99999 9.99999 -0.51950 0.05386 0.0008111 1.3647
