JDHEL V-C s1 V-K1 s2 C-K1 s3 HELCOR AIRMASS
Aperture: 4, Filter: IRCUT, JD: heliocentric
2461182.3645566 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039880 2.0484
2461182.3647524 -0.60938 0.12313 0.98230 0.06628 1.59168 0.10965 0.0039880 2.0494
2461182.3648848 -0.37989 0.10281 1.22681 0.06344 1.60670 0.08523 0.0039880 2.0501
2461182.3650185 -0.50992 0.11479 1.02349 0.06621 1.53341 0.09996 0.0039880 2.0508
2461182.3651530 -0.14146 0.07849 1.18242 0.05630 1.32388 0.06030 0.0039880 2.0515
2461182.3652858 99.99999 9.99999 99.99999 9.99999 2.08274 0.08755 0.0039880 2.0522
2461182.3654847 -0.26538 0.06913 1.48053 0.04475 1.74591 0.05481 0.0039879 2.0532
2461182.3656169 -0.73042 0.06211 1.13800 0.02952 1.86842 0.05633 0.0039879 2.0539
2461182.3657497 -0.40066 0.06003 1.44059 0.03602 1.84124 0.04967 0.0039879 2.0546
2461182.3662145 99.99999 9.99999 99.99999 9.99999 1.51335 0.03360 0.0039879 2.0570
2461182.3664807 -0.45696 0.04445 1.06188 0.02625 1.51884 0.03825 0.0039879 2.0584
2461182.3666129 -0.39160 0.03757 0.98667 0.02327 1.37827 0.03186 0.0039879 2.0591
2461182.3668889 -0.47577 0.03416 1.03234 0.02033 1.50812 0.02933 0.0039878 2.0606
2461182.3670213 -0.58131 0.04132 0.96911 0.02272 1.55043 0.03642 0.0039878 2.0613
2461182.3671558 -0.45279 0.03651 1.21230 0.02194 1.66508 0.03069 0.0039878 2.0621
2461182.3672915 99.99999 9.99999 99.99999 9.99999 1.64935 0.03558 0.0039878 2.0628
2461182.3676109 99.99999 9.99999 99.99999 9.99999 1.65628 0.03586 0.0039878 2.0645
2461182.3677435 99.99999 9.99999 99.99999 9.99999 1.59852 0.03473 0.0039878 2.0653
2461182.3678766 -0.39253 0.03550 1.02432 0.02155 1.41685 0.03034 0.0039878 2.0660
2461182.3680095 -0.39699 0.03826 99.99999 9.99999 99.99999 9.99999 0.0039878 2.0667
2461182.3681433 -0.33823 0.04007 1.23715 0.02475 1.57537 0.03332 0.0039877 2.0675
2461182.3683428 -0.54498 0.03658 0.99161 0.01986 1.53659 0.03270 0.0039877 2.0686
2461182.3684750 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039877 2.0693
2461182.3686085 99.99999 9.99999 99.99999 9.99999 1.51368 0.03493 0.0039877 2.0701
2461182.3688778 99.99999 9.99999 99.99999 9.99999 1.73948 0.03729 0.0039877 2.0716
2461182.3690753 -0.77735 0.04361 0.92228 0.02079 1.69963 0.04004 0.0039877 2.0727
2461182.3693401 -0.34630 0.03600 1.06519 0.02225 1.41149 0.03048 0.0039877 2.0742
2461182.3694730 -0.21013 0.03456 1.22065 0.02348 1.43078 0.02750 0.0039877 2.0750
2461182.3696068 -0.27438 0.03354 1.24088 0.02181 1.51526 0.02733 0.0039876 2.0757
2461182.3698055 -0.56439 0.03623 99.99999 9.99999 99.99999 9.99999 0.0039876 2.0769
2461182.3699384 -0.40786 0.03262 0.97968 0.02023 1.38754 0.02777 0.0039876 2.0776
2461182.3700714 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039876 2.0784
2461182.3702055 -0.43654 0.03385 1.12053 0.02000 1.55707 0.02894 0.0039876 2.0792
2461182.3703395 -0.49290 0.03508 1.18283 0.01987 1.67572 0.03025 0.0039876 2.0800
2461182.3705367 -0.41807 0.03450 1.23732 0.02068 1.65539 0.02907 0.0039876 2.0811
2461182.3706689 -0.41472 0.03240 1.15983 0.01971 1.57455 0.02734 0.0039876 2.0819
2461182.3708039 -0.48320 0.03455 1.12009 0.02011 1.60328 0.02973 0.0039876 2.0827
2461182.3709375 99.99999 9.99999 99.99999 9.99999 1.45036 0.03335 0.0039876 2.0835
2461182.3710703 -0.49397 0.03251 1.00716 0.01904 1.50113 0.02808 0.0039875 2.0843
2461182.3712682 -0.48862 0.03610 1.09619 0.02055 1.58481 0.03127 0.0039875 2.0855
2461182.3714004 99.99999 9.99999 99.99999 9.99999 1.48983 0.03288 0.0039875 2.0862
2461182.3715328 99.99999 9.99999 1.29089 0.02623 99.99999 9.99999 0.0039875 2.0870
2461182.3716662 -0.60225 0.04142 1.11094 0.02202 1.71320 0.03668 0.0039875 2.0878
2461182.3718007 -0.60309 0.03484 0.89663 0.01979 1.49972 0.03067 0.0039875 2.0886
2461182.3720000 -0.43168 0.03881 1.10773 0.02333 1.53940 0.03300 0.0039875 2.0899
2461182.3721330 99.99999 9.99999 99.99999 9.99999 1.54885 0.03332 0.0039875 2.0907
2461182.3722662 99.99999 9.99999 1.07957 0.02098 99.99999 9.99999 0.0039875 2.0915
2461182.3724008 99.99999 9.99999 1.06931 0.02397 99.99999 9.99999 0.0039874 2.0923
2461182.3725357 99.99999 9.99999 99.99999 9.99999 1.54532 0.02733 0.0039874 2.0931
2461182.3728674 -0.37215 0.03374 1.14423 0.02039 1.51638 0.02860 0.0039874 2.0952
2461182.3729998 -0.31509 0.03353 1.25219 0.02111 1.56728 0.02755 0.0039874 2.0960
2461182.3732661 -0.44901 0.03375 1.18186 0.02006 1.63087 0.02867 0.0039874 2.0976
2461182.3734637 -0.56501 0.03424 99.99999 9.99999 99.99999 9.99999 0.0039874 2.0989
2461182.3737304 99.99999 9.99999 99.99999 9.99999 1.61090 0.03437 0.0039874 2.1006
2461182.3738634 99.99999 9.99999 99.99999 9.99999 1.36089 0.03234 0.0039873 2.1014
2461182.3739964 -0.38879 0.03400 1.15739 0.02104 1.54618 0.02839 0.0039873 2.1022
2461182.3741301 -0.47599 0.03522 1.14462 0.02044 1.62061 0.03019 0.0039873 2.1031
2461182.3743298 -0.55432 0.03751 1.02464 0.02031 1.57897 0.03316 0.0039873 2.1044
2461182.3744619 -0.49850 0.04064 1.09663 0.02273 1.59514 0.03551 0.0039873 2.1052
2461182.3745952 99.99999 9.99999 99.99999 9.99999 1.52994 0.03377 0.0039873 2.1061
2461182.3747292 -0.37536 0.04050 1.04292 0.02495 1.41828 0.03428 0.0039873 2.1069
2461182.3748644 -0.52108 0.04155 1.26893 0.02366 1.79001 0.03550 0.0039873 2.1078
2461182.3750621 99.99999 9.99999 99.99999 9.99999 1.51952 0.03025 0.0039873 2.1091
2461182.3751940 99.99999 9.99999 1.07102 0.02263 99.99999 9.99999 0.0039872 2.1099
2461182.3753279 -0.37715 0.03917 1.23217 0.02493 1.60932 0.03193 0.0039872 2.1108
2461182.3757665 -0.49430 0.03633 1.13710 0.02115 1.63140 0.03112 0.0039872 2.1137
2461182.3758992 99.99999 9.99999 1.14320 0.02175 99.99999 9.99999 0.0039872 2.1146
2461182.3760317 -0.47772 0.03355 99.99999 9.99999 99.99999 9.99999 0.0039872 2.1154
2461182.3761651 -0.48065 0.03937 1.10394 0.02279 1.58459 0.03394 0.0039872 2.1163
2461182.3762988 -0.54418 0.03959 1.24212 0.02234 1.78630 0.03407 0.0039872 2.1172
2461182.3764983 -0.31875 0.03377 1.16914 0.02073 1.48789 0.02852 0.0039872 2.1185
2461182.3766312 -0.51895 0.03505 1.09808 0.02051 1.61703 0.03008 0.0039871 2.1194
2461182.3767645 -0.45844 0.03613 1.15656 0.02087 1.61500 0.03108 0.0039871 2.1203
2461182.3768994 -0.45945 0.03782 1.25123 0.02145 1.71068 0.03256 0.0039871 2.1212
2461182.3770340 -0.46087 0.03399 0.98517 0.01981 1.44603 0.02961 0.0039871 2.1222
2461182.3772330 -0.47289 0.03476 1.17832 0.02006 1.65121 0.02994 0.0039871 2.1235
2461182.3773650 -0.47075 0.03481 1.10720 0.02036 1.57795 0.02979 0.0039871 2.1244
2461182.3774995 -0.42653 0.03468 1.14029 0.02050 1.56682 0.02947 0.0039871 2.1253
2461182.3776337 -0.47228 0.03442 1.16358 0.02048 1.63585 0.02923 0.0039871 2.1262
2461182.3777673 -0.38549 0.03566 1.24303 0.02154 1.62852 0.02991 0.0039871 2.1272
2461182.3779644 -0.39594 0.03534 1.20554 0.02163 1.60148 0.02950 0.0039871 2.1285
2461182.3782290 99.99999 9.99999 99.99999 9.99999 1.67842 0.03482 0.0039870 2.1304
2461182.3783610 -0.41027 0.03644 1.09077 0.02166 1.50104 0.03126 0.0039870 2.1313
2461182.3784926 -0.48121 0.03923 1.08935 0.02218 1.57056 0.03426 0.0039870 2.1322
2461182.3786261 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039870 2.1331
2461182.3788258 -0.30000 0.03536 1.14774 0.02289 1.44774 0.02905 0.0039870 2.1345
2461182.3789587 -0.38621 0.03655 99.99999 9.99999 99.99999 9.99999 0.0039870 2.1355
2461182.3790915 -0.47802 0.03965 1.10191 0.02313 1.57993 0.03399 0.0039870 2.1364
2461182.3792259 -0.40489 0.03804 1.11537 0.02227 1.52026 0.03289 0.0039870 2.1374
2461182.3793602 -0.36985 0.03773 1.07446 0.02379 1.44432 0.03129 0.0039870 2.1383
2461182.3795573 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039869 2.1397
2461182.3796900 99.99999 9.99999 99.99999 9.99999 1.54086 0.03179 0.0039869 2.1407
2461182.3798244 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039869 2.1416
2461182.3799583 -0.51325 0.03376 1.07518 0.01904 1.58843 0.02942 0.0039869 2.1426
2461182.3800912 -0.53152 0.03527 1.13564 0.01957 1.66716 0.03082 0.0039869 2.1436
2461182.3804191 -0.38143 0.03595 1.22053 0.02125 1.60196 0.03050 0.0039869 2.1460
2461182.3805522 -0.43645 0.03546 1.14021 0.02100 1.57666 0.03027 0.0039869 2.1469
2461182.3806853 -0.51267 0.03358 1.10213 0.01929 1.61480 0.02903 0.0039869 2.1479
2461182.3808181 -0.47285 0.03332 1.04124 0.01937 1.51410 0.02890 0.0039869 2.1489
2461182.3810139 -0.61352 0.03870 1.06631 0.02059 1.67983 0.03432 0.0039868 2.1503
2461182.3811459 -0.60713 0.03582 1.11700 0.01922 1.72413 0.03170 0.0039868 2.1513
2461182.3812805 99.99999 9.99999 99.99999 9.99999 1.53903 0.02891 0.0039868 2.1523
2461182.3814144 -0.33043 0.03371 1.14526 0.02139 1.47568 0.02797 0.0039868 2.1533
2461182.3815485 -0.42163 0.03688 99.99999 9.99999 99.99999 9.99999 0.0039868 2.1543
2461182.3817438 -0.50000 0.03896 99.99999 9.99999 99.99999 9.99999 0.0039868 2.1558
2461182.3818763 99.99999 9.99999 1.15714 0.02302 99.99999 9.99999 0.0039868 2.1567
2461182.3820086 99.99999 9.99999 99.99999 9.99999 1.72376 0.03145 0.0039868 2.1577
2461182.3821423 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039868 2.1588
2461182.3822764 -0.35588 0.03655 1.17206 0.02290 1.52794 0.03020 0.0039867 2.1598
2461182.3824723 -0.58907 0.03509 1.09446 0.01865 1.68353 0.03119 0.0039867 2.1613
2461182.3827393 -0.65563 0.03349 0.96504 0.01746 1.62067 0.03016 0.0039867 2.1633
2461182.3828716 -0.52200 0.03439 1.10939 0.01907 1.63139 0.03013 0.0039867 2.1643
2461182.3830052 -0.59407 0.03469 0.97526 0.01869 1.56933 0.03094 0.0039867 2.1653
2461182.3831379 -0.47067 0.03378 1.06531 0.01949 1.53599 0.02924 0.0039867 2.1664
2461182.3833349 -0.48547 0.03285 1.01703 0.01928 1.50250 0.02840 0.0039867 2.1679
2461182.3834675 -0.54265 0.03372 1.07159 0.01873 1.61424 0.02955 0.0039867 2.1689
2461182.3836006 -0.58892 0.03409 0.99481 0.01870 1.58373 0.03004 0.0039867 2.1699
2461182.3837338 -0.57371 0.03351 1.07061 0.01876 1.64431 0.02919 0.0039866 2.1710
2461182.3838669 -0.55295 0.03465 1.08165 0.01945 1.63460 0.03018 0.0039866 2.1720
2461182.3840634 -0.39988 0.03221 1.12802 0.01943 1.52790 0.02747 0.0039866 2.1736
2461182.3841957 -0.61934 0.03837 1.02871 0.02027 1.64805 0.03431 0.0039866 2.1746
2461182.3843282 99.99999 9.99999 99.99999 9.99999 1.58458 0.03029 0.0039866 2.1757
2461182.3844629 -0.53007 0.03727 1.02489 0.02015 1.55496 0.03310 0.0039866 2.1767
2461182.3845955 -0.42319 0.03778 1.07041 0.02186 1.49360 0.03274 0.0039866 2.1778
2461182.3847942 -0.54896 0.03593 1.12534 0.01954 1.67429 0.03160 0.0039866 2.1794
2461182.3849270 -0.58543 0.03903 1.13265 0.02080 1.71808 0.03447 0.0039866 2.1804
2461182.3850611 -0.67699 0.04122 1.06005 0.02058 1.73705 0.03730 0.0039866 2.1815
2461182.3851952 -0.50928 0.03530 1.00627 0.01996 1.51555 0.03113 0.0039865 2.1826
2461182.3853298 -0.64586 0.03624 0.99603 0.01835 1.64189 0.03271 0.0039865 2.1837
2461182.3855267 -0.43771 0.03515 1.19891 0.02003 1.63663 0.03037 0.0039865 2.1853
2461182.3856592 -0.15236 0.03923 1.17141 0.02690 1.32377 0.03097 0.0039865 2.1863
2461182.3857935 -0.65931 0.04804 1.13166 0.02419 1.79097 0.04296 0.0039865 2.1874
2461182.3859279 -0.40565 0.03743 1.03848 0.02283 1.44413 0.03198 0.0039865 2.1885
2461182.3860617 -0.19034 0.03993 1.21491 0.02687 1.40525 0.03178 0.0039865 2.1896
2461182.3862561 -0.45844 0.03753 1.12639 0.02235 1.58484 0.03191 0.0039865 2.1912
2461182.3863887 -0.46827 0.03533 1.04263 0.01999 1.51090 0.03091 0.0039865 2.1923
2461182.3865218 -0.52965 0.03219 1.07990 0.01842 1.60954 0.02798 0.0039864 2.1934
2461182.3866546 -0.59897 0.03560 0.99305 0.01890 1.59202 0.03183 0.0039864 2.1945
2461182.3867881 -0.58605 0.03737 1.06570 0.02056 1.65175 0.03285 0.0039864 2.1956
2461182.3869876 -0.48507 0.03124 1.02101 0.01870 1.50608 0.02676 0.0039864 2.1973
2461182.3871200 99.99999 9.99999 0.97229 0.01852 99.99999 9.99999 0.0039864 2.1984
2461182.3872533 -0.55839 0.03366 1.06698 0.01915 1.62537 0.02925 0.0039864 2.1995
2461182.3873875 -0.53826 0.03366 1.06745 0.01907 1.60571 0.02927 0.0039864 2.2007
2461182.3875227 -0.60801 0.03370 1.02667 0.01730 1.63468 0.03035 0.0039864 2.2018
2461182.3877224 -0.48888 0.03488 1.04797 0.02004 1.53685 0.03036 0.0039864 2.2035
2461182.3878550 -0.54708 0.03627 1.04545 0.02029 1.59253 0.03173 0.0039864 2.2046
2461182.3879885 -0.53807 0.03477 0.99272 0.01919 1.53079 0.03075 0.0039863 2.2058
2461182.3881225 -0.37093 0.03536 99.99999 9.99999 99.99999 9.99999 0.0039863 2.2069
2461182.3882578 -0.57712 0.03462 1.05394 0.01890 1.63107 0.03047 0.0039863 2.2081
2461182.3884546 -0.44257 0.03328 1.06343 0.01951 1.50601 0.02863 0.0039863 2.2098
2461182.3885868 -0.55578 0.03363 0.97861 0.01917 1.53439 0.02955 0.0039863 2.2109
2461182.3887191 -0.57531 0.03498 1.05380 0.01899 1.62911 0.03095 0.0039863 2.2120
2461182.3888520 99.99999 9.99999 99.99999 9.99999 1.55109 0.03017 0.0039863 2.2132
2461182.3889859 -0.45834 0.03897 1.18615 0.02265 1.64448 0.03336 0.0039863 2.2144
2461182.3891849 -0.53410 0.03586 1.14382 0.02061 1.67792 0.03089 0.0039863 2.2161
2461182.3894506 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039862 2.2184
2461182.3895834 -0.60526 0.03758 0.94249 0.02057 1.54774 0.03340 0.0039862 2.2196
2461182.3898488 -0.31385 0.03468 1.17445 0.02140 1.48830 0.02913 0.0039862 2.2220
2461182.3900473 -0.70866 0.03735 1.03171 0.01846 1.74037 0.03381 0.0039862 2.2237
2461182.3903129 -0.59224 0.03489 1.02831 0.01847 1.62055 0.03122 0.0039862 2.2261
2461182.3904456 99.99999 9.99999 1.15786 0.02038 99.99999 9.99999 0.0039862 2.2273
2461182.3905785 -0.51370 0.03173 0.97171 0.01846 1.48542 0.02760 0.0039862 2.2285
2461182.3907122 99.99999 9.99999 1.02880 0.02047 99.99999 9.99999 0.0039862 2.2297
2461182.3909118 -0.60795 0.03799 1.14228 0.02096 1.75023 0.03317 0.0039861 2.2315
2461182.3910441 -0.51192 0.03355 1.05886 0.01856 1.57077 0.02954 0.0039861 2.2327
2461182.3913110 -0.62917 0.03520 0.97108 0.01820 1.60025 0.03167 0.0039861 2.2351
2461182.3914431 -0.50474 0.03372 1.13549 0.01920 1.64023 0.02919 0.0039861 2.2363
2461182.3916381 -0.47387 0.03444 99.99999 9.99999 99.99999 9.99999 0.0039861 2.2381
2461182.3917707 -0.62698 0.03501 1.05836 0.01859 1.68534 0.03119 0.0039861 2.2393
2461182.3919043 -0.62268 0.03748 99.99999 9.99999 99.99999 9.99999 0.0039861 2.2406
2461182.3920388 -0.56019 0.03403 1.00612 0.01883 1.56631 0.03003 0.0039861 2.2418
2461182.3921731 99.99999 9.99999 1.04079 0.02122 99.99999 9.99999 0.0039860 2.2431
2461182.3923733 99.99999 9.99999 99.99999 9.99999 1.63089 0.03141 0.0039860 2.2449
2461182.3925060 -0.42197 0.03419 99.99999 9.99999 99.99999 9.99999 0.0039860 2.2462
2461182.3926398 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039860 2.2474
2461182.3927747 -0.50035 0.03712 1.07159 0.02103 1.57194 0.03233 0.0039860 2.2487
2461182.3929093 -0.58783 0.03863 1.09671 0.02078 1.68454 0.03411 0.0039860 2.2500
2461182.3931065 99.99999 9.99999 99.99999 9.99999 1.55660 0.03073 0.0039860 2.2518
2461182.3932386 -0.37825 0.03442 1.11364 0.02077 1.49189 0.02935 0.0039860 2.2531
2461182.3933735 -0.67967 0.03624 1.06058 0.01823 1.74025 0.03268 0.0039860 2.2544
2461182.3935081 99.99999 9.99999 99.99999 9.99999 1.67320 0.03022 0.0039860 2.2556
2461182.3936407 -0.63968 0.03293 0.99144 0.01747 1.63112 0.02943 0.0039859 2.2569
2461182.3938359 -0.59467 0.03506 1.00790 0.01893 1.60258 0.03119 0.0039859 2.2588
2461182.3939687 99.99999 9.99999 99.99999 9.99999 1.62328 0.03070 0.0039859 2.2601
2461182.3941018 -0.65479 0.03621 1.07367 0.01906 1.72845 0.03209 0.0039859 2.2613
2461182.3942363 -0.60419 0.03396 0.99182 0.01796 1.59601 0.03038 0.0039859 2.2626
2461182.3943717 -0.61849 0.03548 0.97664 0.01880 1.59514 0.03165 0.0039859 2.2640
2461182.3945718 -0.62515 0.04052 0.98321 0.02168 1.60836 0.03622 0.0039859 2.2659
2461182.3947049 99.99999 9.99999 99.99999 9.99999 1.63226 0.03205 0.0039859 2.2672
2461182.3948385 -0.40262 0.03431 1.07786 0.02112 1.48048 0.02894 0.0039859 2.2685
2461182.3949730 99.99999 9.99999 1.05185 0.02087 99.99999 9.99999 0.0039858 2.2698
2461182.3951083 -0.57863 0.03524 1.14116 0.01919 1.71979 0.03087 0.0039858 2.2712
2461182.3953082 99.99999 9.99999 99.99999 9.99999 1.74096 0.03110 0.0039858 2.2731
2461182.3954409 -0.66548 0.03783 1.01186 0.01949 1.67733 0.03411 0.0039858 2.2745
2461182.3955744 99.99999 9.99999 99.99999 9.99999 1.84938 0.03885 0.0039858 2.2758
2461182.3957080 -0.50086 0.03657 1.20260 0.02020 1.70345 0.03184 0.0039858 2.2771
2461182.3958423 99.99999 9.99999 1.03894 0.01735 99.99999 9.99999 0.0039858 2.2785
2461182.3960416 -0.45825 0.03678 1.09402 0.02151 1.55227 0.03177 0.0039858 2.2805
2461182.3961739 -0.69375 0.03659 0.90854 0.01891 1.60229 0.03298 0.0039858 2.2818
2461182.3963084 -0.50719 0.03548 1.06215 0.01959 1.56934 0.03120 0.0039858 2.2831
2461182.3964430 99.99999 9.99999 99.99999 9.99999 1.49731 0.03295 0.0039857 2.2845
2461182.3965767 -0.50682 0.03209 99.99999 9.99999 99.99999 9.99999 0.0039857 2.2859
2461182.3967755 -0.63739 0.03314 0.97877 0.01730 1.61615 0.02984 0.0039857 2.2879
2461182.3969078 -0.39459 0.03092 1.10211 0.01954 1.49669 0.02579 0.0039857 2.2892
2461182.3970427 -0.44892 0.03223 1.14437 0.01855 1.59329 0.02795 0.0039857 2.2906
2461182.3971751 -0.56716 0.03077 1.01427 0.01678 1.58143 0.02723 0.0039857 2.2920
2461182.3973158 -0.58029 0.03170 0.97929 0.01749 1.55958 0.02812 0.0039857 2.2934
2461182.3975182 -0.59020 0.03297 1.00371 0.01766 1.59391 0.02938 0.0039857 2.2955
2461182.3976504 99.99999 9.99999 99.99999 9.99999 1.68808 0.03002 0.0039857 2.2969
2461182.3977840 -0.37154 0.03322 99.99999 9.99999 99.99999 9.99999 0.0039857 2.2983
2461182.3979183 -0.77606 0.03405 0.92002 0.01689 1.69608 0.03101 0.0039856 2.2997
2461182.3980517 -0.69518 0.03362 0.86680 0.01774 1.56198 0.03030 0.0039856 2.3011
2461182.3982487 -0.58861 0.03217 1.01958 0.01787 1.60818 0.02829 0.0039856 2.3031
2461182.3983815 -0.52524 0.03057 1.01839 0.01714 1.54363 0.02680 0.0039856 2.3045
2461182.3985146 -0.62182 0.03246 0.89638 0.01790 1.51820 0.02882 0.0039856 2.3059
2461182.3986487 -0.53464 0.03410 99.99999 9.99999 99.99999 9.99999 0.0039856 2.3074
2461182.3987825 -0.59387 0.03245 1.03924 0.01738 1.63311 0.02889 0.0039856 2.3088
2461182.3989814 -0.66706 0.03361 1.01129 0.01763 1.67835 0.02999 0.0039856 2.3109
2461182.3991139 -0.52607 0.03337 0.92765 0.01866 1.45373 0.02958 0.0039856 2.3123
2461182.3992483 -0.54822 0.03252 1.03403 0.01806 1.58225 0.02861 0.0039855 2.3137
2461182.3993816 -0.65267 0.03621 0.98983 0.01933 1.64251 0.03222 0.0039855 2.3152
2461182.3995156 -0.42633 0.03348 1.15155 0.02030 1.57789 0.02818 0.0039855 2.3166
2461182.3997109 99.99999 9.99999 99.99999 9.99999 1.36807 0.02797 0.0039855 2.3187
2461182.3998439 -0.62568 0.03392 0.95646 0.01838 1.58214 0.03037 0.0039855 2.3202
2461182.3999762 -0.50720 0.02948 1.01539 0.01698 1.52259 0.02582 0.0039855 2.3216
2461182.4001091 99.99999 9.99999 0.90784 0.01729 99.99999 9.99999 0.0039855 2.3231
2461182.4002430 -0.60049 0.03210 1.04211 0.01736 1.64261 0.02839 0.0039855 2.3245
2461182.4004423 -0.72681 0.03338 0.91517 0.01678 1.64198 0.03041 0.0039855 2.3267
2461182.4005743 -0.68644 0.03436 0.95035 0.01738 1.63679 0.03111 0.0039855 2.3281
2461182.4007076 99.99999 9.99999 99.99999 9.99999 1.52241 0.02894 0.0039854 2.3296
2461182.4008419 99.99999 9.99999 99.99999 9.99999 1.50299 0.02635 0.0039854 2.3311
2461182.4009770 -0.42759 0.03237 1.00993 0.01952 1.43752 0.02771 0.0039854 2.3326
2461182.4011746 -0.68926 0.03646 1.03150 0.01864 1.72076 0.03287 0.0039854 2.3348
2461182.4013068 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039854 2.3363
2461182.4014415 -0.58870 0.03358 1.00899 0.01802 1.59769 0.02989 0.0039854 2.3378
2461182.4015740 -0.65612 0.03231 1.01313 0.01706 1.66925 0.02884 0.0039854 2.3393
2461182.4017072 -0.59153 0.03277 1.00136 0.01795 1.59288 0.02895 0.0039854 2.3408
2461182.4019059 -0.66275 0.03327 0.91214 0.01743 1.57489 0.03001 0.0039854 2.3430
2461182.4020385 -0.64650 0.03251 0.90896 0.01743 1.55547 0.02916 0.0039853 2.3445
2461182.4021713 -0.68064 0.03375 1.00784 0.01790 1.68849 0.03006 0.0039853 2.3460
2461182.4023055 99.99999 9.99999 99.99999 9.99999 1.65222 0.02948 0.0039853 2.3475
2461182.4024398 -0.53961 0.03389 1.05553 0.01849 1.59513 0.02999 0.0039853 2.3491
2461182.4026361 99.99999 9.99999 99.99999 9.99999 1.62473 0.03090 0.0039853 2.3513
2461182.4027683 -0.61030 0.03369 1.02643 0.01806 1.63673 0.02994 0.0039853 2.3528
2461182.4029033 -0.62020 0.03721 0.96309 0.01959 1.58329 0.03338 0.0039853 2.3544
2461182.4030378 99.99999 9.99999 1.13874 0.02173 99.99999 9.99999 0.0039853 2.3559
2461182.4031720 -0.52086 0.03161 99.99999 9.99999 99.99999 9.99999 0.0039853 2.3575
2461182.4033701 -0.62070 0.03385 0.99132 0.01761 1.61202 0.03050 0.0039853 2.3598
2461182.4035022 -0.43695 0.03117 1.09123 0.01878 1.52819 0.02655 0.0039852 2.3613
2461182.4036364 -0.43159 0.03777 1.15170 0.02243 1.58328 0.03209 0.0039852 2.3629
2461182.4037693 -0.51937 0.03292 0.91630 0.01880 1.43566 0.02901 0.0039852 2.3645
2461182.4039022 99.99999 9.99999 0.91369 0.02039 99.99999 9.99999 0.0039852 2.3660
2461182.4041012 -0.64672 0.03368 0.98317 0.01792 1.62989 0.03007 0.0039852 2.3684
2461182.4042341 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0039852 2.3699
2461182.4043668 -0.46333 0.03325 1.08846 0.01904 1.55178 0.02888 0.0039852 2.3715
2461182.4045011 -0.49714 0.03366 99.99999 9.99999 99.99999 9.99999 0.0039852 2.3731
2461182.4046357 99.99999 9.99999 99.99999 9.99999 1.48208 0.02710 0.0039852 2.3747
2461182.4048354 -0.62505 0.03539 0.95015 0.01876 1.57520 0.03182 0.0039852 2.3771
2461182.4049678 -0.63814 0.03441 0.96626 0.01794 1.60440 0.03088 0.0039851 2.3787
2461182.4051012 -0.53588 0.03090 0.86471 0.01781 1.40059 0.02743 0.0039851 2.3803
2461182.4052366 -0.54242 0.03245 1.02742 0.01851 1.56984 0.02827 0.0039851 2.3819
2461182.4053708 99.99999 9.99999 99.99999 9.99999 1.59824 0.02990 0.0039851 2.3835
2461182.4055703 -0.54738 0.03378 1.03665 0.01884 1.58403 0.02967 0.0039851 2.3860
2461182.4057026 -0.62345 0.03378 0.91691 0.01809 1.54036 0.03045 0.0039851 2.3876
2461182.4058364 -0.60594 0.03546 0.92196 0.01927 1.52790 0.03165 0.0039851 2.3892
2461182.4059710 99.99999 9.99999 0.76888 0.01694 99.99999 9.99999 0.0039851 2.3909
2461182.4061051 -0.44671 0.03381 1.00642 0.01999 1.45313 0.02914 0.0039851 2.3925
2461182.4063007 -0.70133 0.03829 0.98185 0.01928 1.68317 0.03475 0.0039850 2.3949
2461182.4064332 -0.59915 0.04068 1.13978 0.02209 1.73892 0.03568 0.0039850 2.3966
2461182.4065654 -0.52424 0.03373 1.09765 0.01930 1.62189 0.02921 0.0039850 2.3982
2461182.4066989 -0.43475 0.03624 1.10781 0.02174 1.54256 0.03081 0.0039850 2.3998
2461182.4068328 -0.58288 0.03502 0.97024 0.01889 1.55311 0.03126 0.0039850 2.4015
2461182.4070329 -0.61005 0.03521 0.98435 0.01867 1.59440 0.03147 0.0039850 2.4040
2461182.4071708 99.99999 9.99999 0.96543 0.02092 99.99999 9.99999 0.0039850 2.4057
2461182.4073056 -0.64374 0.03602 1.00739 0.01865 1.65113 0.03245 0.0039850 2.4074
2461182.4074381 -0.52358 0.03481 1.18896 0.01982 1.71253 0.03001 0.0039850 2.4091
2461182.4075713 -0.60333 0.03361 0.97929 0.01799 1.58263 0.03009 0.0039850 2.4108
2461182.4077708 -0.63687 0.03509 1.02808 0.01853 1.66495 0.03133 0.0039849 2.4133
2461182.4079036 -0.66822 0.03412 0.96588 0.01766 1.63409 0.03077 0.0039849 2.4150
