JDHEL V-C s1 V-K1 s2 C-K1 s3 HELCOR AIRMASS
Aperture: 3, Filter: IRCUT, JD: heliocentric
2461157.4266386 1.25668 0.09346 0.96708 0.09630 -0.28961 0.04601 0.0007745 1.3053
2461157.4268820 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007745 1.3043
2461157.4270143 1.27417 0.09219 0.96657 0.09540 -0.30760 0.04797 0.0007745 1.3038
2461157.4271485 99.99999 9.99999 0.99745 0.10491 99.99999 9.99999 0.0007745 1.3033
2461157.4272822 99.99999 9.99999 0.95588 0.10084 99.99999 9.99999 0.0007745 1.3027
2461157.4274155 1.27996 0.10247 0.99275 0.10592 -0.28721 0.05058 0.0007745 1.3022
2461157.4276520 99.99999 9.99999 0.83288 0.07987 99.99999 9.99999 0.0007745 1.3013
2461157.4277843 99.99999 9.99999 0.88394 0.09705 99.99999 9.99999 0.0007745 1.3008
2461157.4279178 99.99999 9.99999 99.99999 9.99999 -0.22319 0.04854 0.0007745 1.3002
2461157.4280510 1.39147 0.08170 0.92667 0.08583 -0.46480 0.04162 0.0007745 1.2997
2461157.4281852 1.39707 0.08288 0.95969 0.08681 -0.43738 0.04121 0.0007745 1.2992
2461157.4284281 99.99999 9.99999 99.99999 9.99999 -0.51975 0.04258 0.0007745 1.2982
2461157.4285609 1.54315 0.10152 0.98893 0.10552 -0.55422 0.04491 0.0007745 1.2977
2461157.4286957 1.23434 0.08537 0.92748 0.08823 -0.30686 0.04320 0.0007745 1.2972
2461157.4288295 99.99999 9.99999 99.99999 9.99999 -0.24683 0.04585 0.0007745 1.2967
2461157.4289637 1.39619 0.10432 1.22374 0.10590 -0.17244 0.04303 0.0007745 1.2962
2461157.4292003 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007745 1.2952
2461157.4293330 1.40359 0.08657 1.04014 0.08963 -0.36345 0.04104 0.0007745 1.2947
2461157.4294668 99.99999 9.99999 99.99999 9.99999 -0.49250 0.04106 0.0007745 1.2942
2461157.4296001 1.38895 0.08635 0.88082 0.09097 -0.50813 0.04318 0.0007745 1.2937
2461157.4297348 1.28274 0.08304 0.83877 0.08733 -0.44397 0.04346 0.0007746 1.2932
2461157.4299782 1.43477 0.10131 1.14254 0.10400 -0.29222 0.04442 0.0007746 1.2922
2461157.4301102 1.45480 0.08680 1.15137 0.08870 -0.30344 0.03631 0.0007746 1.2917
2461157.4302441 1.56322 0.08807 1.11635 0.09075 -0.44687 0.03731 0.0007746 1.2912
2461157.4303772 1.45942 0.09069 1.12721 0.09358 -0.33220 0.03961 0.0007746 1.2907
2461157.4305117 99.99999 9.99999 1.14809 0.08704 99.99999 9.99999 0.0007746 1.2902
2461157.4307537 1.74161 0.12266 1.20917 0.12668 -0.53243 0.04629 0.0007746 1.2893
2461157.4308860 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007746 1.2888
2461157.4311546 1.20681 0.07846 99.99999 9.99999 99.99999 9.99999 0.0007746 1.2877
2461157.4312889 99.99999 9.99999 0.84711 0.09553 99.99999 9.99999 0.0007746 1.2872
2461157.4315357 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007746 1.2863
2461157.4316683 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007746 1.2858
2461157.4318017 99.99999 9.99999 99.99999 9.99999 -0.36580 0.04597 0.0007746 1.2853
2461157.4319353 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007746 1.2848
2461157.4320694 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007746 1.2843
2461157.4323165 99.99999 9.99999 99.99999 9.99999 -0.31669 0.04071 0.0007746 1.2833
2461157.4324487 1.59235 0.11234 99.99999 9.99999 99.99999 9.99999 0.0007746 1.2828
2461157.4325823 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007746 1.2823
2461157.4327153 1.34098 0.09361 1.05713 0.09641 -0.28385 0.04354 0.0007746 1.2818
2461157.4328499 99.99999 9.99999 99.99999 9.99999 -0.46579 0.04294 0.0007746 1.2813
2461157.4330957 99.99999 9.99999 99.99999 9.99999 -0.31115 0.03436 0.0007746 1.2804
2461157.4332284 1.62551 0.09220 1.05364 0.09630 -0.57187 0.04020 0.0007746 1.2799
2461157.4333611 1.22631 0.06874 99.99999 9.99999 99.99999 9.99999 0.0007746 1.2794
2461157.4334942 99.99999 9.99999 99.99999 9.99999 -0.31627 0.04045 0.0007746 1.2789
2461157.4336287 99.99999 9.99999 1.07456 0.09833 99.99999 9.99999 0.0007747 1.2784
2461157.4338726 1.31202 0.07847 0.96678 0.08172 -0.34524 0.03830 0.0007747 1.2775
2461157.4340047 1.22796 0.07948 99.99999 9.99999 99.99999 9.99999 0.0007747 1.2770
2461157.4341389 99.99999 9.99999 0.98535 0.08219 99.99999 9.99999 0.0007747 1.2765
2461157.4342736 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007747 1.2760
2461157.4344079 1.40566 0.09609 99.99999 9.99999 99.99999 9.99999 0.0007747 1.2755
2461157.4346506 99.99999 9.99999 99.99999 9.99999 -0.40806 0.04434 0.0007747 1.2746
2461157.4347829 99.99999 9.99999 0.95671 0.09858 99.99999 9.99999 0.0007747 1.2741
2461157.4349170 99.99999 9.99999 0.79200 0.08137 99.99999 9.99999 0.0007747 1.2736
2461157.4350508 1.65410 0.13316 1.47970 0.13394 -0.17439 0.04391 0.0007747 1.2731
2461157.4351859 99.99999 9.99999 99.99999 9.99999 -0.21168 0.03726 0.0007747 1.2726
2461157.4354326 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007747 1.2717
2461157.4355649 1.35081 0.10115 1.13414 0.10308 -0.21668 0.04252 0.0007747 1.2713
2461157.4356994 99.99999 9.99999 99.99999 9.99999 -0.33066 0.04257 0.0007747 1.2708
2461157.4358324 99.99999 9.99999 99.99999 9.99999 -0.26673 0.03894 0.0007747 1.2703
2461157.4359666 1.53464 0.09262 1.02506 0.09665 -0.50957 0.04129 0.0007747 1.2698
2461157.4362113 1.33259 0.09255 1.10852 0.09481 -0.22408 0.04236 0.0007747 1.2689
2461157.4363434 99.99999 9.99999 99.99999 9.99999 -0.24756 0.04165 0.0007747 1.2684
2461157.4364780 1.51470 0.09733 1.22999 0.09910 -0.28471 0.03864 0.0007747 1.2679
2461157.4366114 1.50751 0.09001 1.14585 0.09230 -0.36167 0.03734 0.0007747 1.2674
2461157.4367456 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007747 1.2670
2461157.4369826 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007747 1.2661
2461157.4371155 1.28847 0.09094 1.14818 0.09228 -0.14030 0.04031 0.0007747 1.2656
2461157.4372492 1.30067 0.08004 0.94650 0.08270 -0.35417 0.03892 0.0007747 1.2651
2461157.4373825 1.47150 0.09598 1.13608 0.09877 -0.33543 0.04097 0.0007747 1.2647
2461157.4375173 99.99999 9.99999 99.99999 9.99999 -0.29826 0.04075 0.0007748 1.2642
2461157.4377647 99.99999 9.99999 99.99999 9.99999 -0.24235 0.03541 0.0007748 1.2633
2461157.4378971 1.37748 0.07665 0.93254 0.08024 -0.44494 0.03817 0.0007748 1.2628
2461157.4380311 1.40698 0.08089 1.02826 0.08370 -0.37872 0.03676 0.0007748 1.2623
2461157.4381640 1.39167 0.08206 0.94093 0.08554 -0.45074 0.03991 0.0007748 1.2619
2461157.4382983 1.44922 0.09711 1.03325 0.10066 -0.41597 0.04473 0.0007748 1.2614
2461157.4385458 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007748 1.2605
2461157.4386783 1.45573 0.11300 1.12610 0.11631 -0.32963 0.04785 0.0007748 1.2600
2461157.4388118 1.44095 0.11209 -0.34690 0.18298 -1.78785 0.15041 0.0007748 1.2596
2461157.4389455 1.39823 0.09947 1.15593 0.10167 -0.24231 0.04221 0.0007748 1.2591
2461157.4390798 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007748 1.2586
2461157.4393206 1.62189 0.11003 1.20189 0.11260 -0.41999 0.04243 0.0007748 1.2577
2461157.4394532 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007748 1.2573
2461157.4395868 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007748 1.2568
2461157.4397216 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007748 1.2563
2461157.4398548 99.99999 9.99999 1.25350 0.12394 99.99999 9.99999 0.0007748 1.2559
2461157.4400928 1.43593 0.09996 0.98144 0.10391 -0.45449 0.04671 0.0007748 1.2550
2461157.4402250 1.41505 0.09570 0.97332 0.09942 -0.44173 0.04479 0.0007748 1.2546
2461157.4403586 1.57860 0.12196 99.99999 9.99999 99.99999 9.99999 0.0007748 1.2541
2461157.4404918 1.43553 0.11205 1.19174 0.11400 -0.24379 0.04449 0.0007748 1.2536
2461157.4406271 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007748 1.2532
2461157.4408691 99.99999 9.99999 1.48306 0.12210 99.99999 9.99999 0.0007748 1.2523
2461157.4410016 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007748 1.2519
2461157.4411360 99.99999 9.99999 99.99999 9.99999 -0.30999 0.04362 0.0007748 1.2514
2461157.4414039 99.99999 9.99999 99.99999 9.99999 -0.36567 0.04549 0.0007748 1.2505
2461157.4416483 1.60993 0.09386 1.03658 0.09745 -0.57334 0.04012 0.0007749 1.2496
2461157.4417805 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007749 1.2492
2461157.4419155 1.47013 0.08908 99.99999 9.99999 99.99999 9.99999 0.0007749 1.2487
2461157.4420486 1.53881 0.09793 1.20365 0.10027 -0.33516 0.03932 0.0007749 1.2482
2461157.4423984 1.58966 0.10332 1.15147 0.10630 -0.43819 0.04086 0.0007749 1.2470
2461157.4425310 1.52203 0.09960 1.04406 0.10354 -0.47797 0.04445 0.0007749 1.2466
2461157.4426647 99.99999 9.99999 99.99999 9.99999 -0.39925 0.04356 0.0007749 1.2461
2461157.4429336 99.99999 9.99999 1.17894 0.11681 99.99999 9.99999 0.0007749 1.2452
2461157.4430654 99.99999 9.99999 99.99999 9.99999 -0.37375 0.04750 0.0007749 1.2447
2461157.4432950 99.99999 9.99999 99.99999 9.99999 -0.48393 0.04766 0.0007749 1.2440
2461157.4434276 1.94504 0.13916 1.46202 0.14180 -0.48302 0.04101 0.0007749 1.2435
2461157.4435605 1.66176 0.11567 1.27363 0.11807 -0.38812 0.04186 0.0007749 1.2431
2461157.4436957 1.49364 0.09062 1.10963 0.09363 -0.38401 0.04025 0.0007749 1.2426
2461157.4438288 99.99999 9.99999 99.99999 9.99999 -0.36599 0.04065 0.0007749 1.2421
2461157.4440715 1.26871 0.09673 0.93709 0.10065 -0.33161 0.04990 0.0007749 1.2413
2461157.4442037 99.99999 9.99999 99.99999 9.99999 -0.39045 0.04019 0.0007749 1.2409
2461157.4443364 1.41379 0.09574 1.05462 0.09860 -0.35917 0.04453 0.0007749 1.2404
2461157.4444704 99.99999 9.99999 1.17342 0.11612 99.99999 9.99999 0.0007749 1.2400
2461157.4446053 1.64332 0.12209 1.21361 0.12507 -0.42971 0.04492 0.0007749 1.2395
2461157.4448497 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007749 1.2387
2461157.4451158 1.50572 0.12140 1.21994 0.12403 -0.28578 0.04977 0.0007749 1.2378
2461157.4452483 99.99999 9.99999 99.99999 9.99999 -0.22521 0.04435 0.0007749 1.2374
2461157.4453813 1.57161 0.12758 1.24365 0.12974 -0.32796 0.04783 0.0007750 1.2369
2461157.4455150 99.99999 9.99999 99.99999 9.99999 -0.39620 0.05282 0.0007750 1.2365
2461157.4457578 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007750 1.2357
2461157.4458900 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007750 1.2352
2461157.4460228 1.36944 0.12757 99.99999 9.99999 99.99999 9.99999 0.0007750 1.2348
2461157.4461558 1.31527 0.10358 0.91809 0.10815 -0.39719 0.05373 0.0007750 1.2343
2461157.4462929 1.53991 0.12966 1.03058 0.13396 -0.50934 0.05599 0.0007750 1.2339
2461157.4465349 99.99999 9.99999 1.33057 0.13876 99.99999 9.99999 0.0007750 1.2331
2461157.4466673 99.99999 9.99999 99.99999 9.99999 -0.33606 0.05138 0.0007750 1.2326
2461157.4468013 99.99999 9.99999 0.82710 0.10460 99.99999 9.99999 0.0007750 1.2322
2461157.4469351 1.62376 0.14971 99.99999 9.99999 99.99999 9.99999 0.0007750 1.2318
2461157.4470689 1.23608 0.09448 99.99999 9.99999 99.99999 9.99999 0.0007750 1.2313
2461157.4472964 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007750 1.2306
2461157.4474290 1.42338 0.10243 1.08973 0.10534 -0.33365 0.04469 0.0007750 1.2301
2461157.4475630 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007750 1.2297
2461157.4476973 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007750 1.2293
2461157.4478312 99.99999 9.99999 99.99999 9.99999 -0.45723 0.04334 0.0007750 1.2288
2461157.4480690 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007750 1.2280
2461157.4482011 99.99999 9.99999 1.16238 0.10843 99.99999 9.99999 0.0007750 1.2276
2461157.4483348 1.59087 0.10386 1.28146 0.10590 -0.30941 0.03941 0.0007750 1.2272
2461157.4484689 1.45983 0.09830 1.09754 0.10123 -0.36230 0.04296 0.0007750 1.2267
2461157.4486034 99.99999 9.99999 1.13782 0.10655 99.99999 9.99999 0.0007750 1.2263
2461157.4488472 1.22358 0.07571 0.69053 0.08140 -0.53304 0.04492 0.0007750 1.2255
2461157.4489796 1.46677 0.08560 99.99999 9.99999 99.99999 9.99999 0.0007750 1.2251
2461157.4491138 1.70979 0.11260 99.99999 9.99999 99.99999 9.99999 0.0007750 1.2247
2461157.4492472 99.99999 9.99999 99.99999 9.99999 -0.20026 0.03880 0.0007750 1.2242
2461157.4493821 99.99999 9.99999 99.99999 9.99999 -0.35154 0.03624 0.0007751 1.2238
2461157.4496286 99.99999 9.99999 99.99999 9.99999 -0.39125 0.03558 0.0007751 1.2230
2461157.4497607 1.53322 0.09313 1.24175 0.09516 -0.29147 0.03618 0.0007751 1.2226
2461157.4498949 1.66931 0.10615 1.33804 0.10793 -0.33127 0.03804 0.0007751 1.2221
2461157.4500285 99.99999 9.99999 99.99999 9.99999 -0.42775 0.03920 0.0007751 1.2217
2461157.4501625 1.61916 0.08996 1.22948 0.09223 -0.38969 0.03433 0.0007751 1.2213
2461157.4504095 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007751 1.2205
2461157.4505418 1.45066 0.08409 1.16862 0.08560 -0.28204 0.03500 0.0007751 1.2201
2461157.4506747 1.58044 0.09659 1.26885 0.09854 -0.31159 0.03628 0.0007751 1.2197
2461157.4508081 1.52607 0.09024 1.10360 0.09295 -0.42247 0.03823 0.0007751 1.2192
2461157.4509431 1.76767 0.10420 1.30111 0.10677 -0.46656 0.03769 0.0007751 1.2188
2461157.4511899 1.44240 0.08218 1.15577 0.08357 -0.28663 0.03352 0.0007751 1.2180
2461157.4513221 1.62462 0.10012 1.35836 0.10159 -0.26627 0.03615 0.0007751 1.2176
2461157.4514553 1.66436 0.10672 1.21278 0.11014 -0.45158 0.04248 0.0007751 1.2172
2461157.4515890 1.82852 0.10735 1.37374 0.10981 -0.45478 0.03625 0.0007751 1.2168
2461157.4517229 1.63248 0.08830 1.27926 0.09017 -0.35322 0.03417 0.0007751 1.2163
2461157.4519583 1.70064 0.12398 1.53877 0.12513 -0.16187 0.03956 0.0007751 1.2156
2461157.4520906 1.45202 0.09633 1.14873 0.09807 -0.30330 0.03992 0.0007751 1.2152
2461157.4522247 1.50559 0.09178 99.99999 9.99999 99.99999 9.99999 0.0007751 1.2148
2461157.4523588 99.99999 9.99999 99.99999 9.99999 -0.29574 0.03516 0.0007751 1.2143
2461157.4524924 99.99999 9.99999 99.99999 9.99999 -0.27978 0.03808 0.0007751 1.2139
2461157.4527223 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007751 1.2132
2461157.4528546 1.52024 0.09446 1.17303 0.09683 -0.34721 0.03834 0.0007751 1.2128
2461157.4529900 1.54372 0.10474 1.15798 0.10741 -0.38573 0.04219 0.0007751 1.2124
2461157.4531235 99.99999 9.99999 0.99160 0.09907 99.99999 9.99999 0.0007751 1.2120
2461157.4532571 1.77035 0.11685 1.40406 0.11901 -0.36629 0.03855 0.0007752 1.2115
2461157.4534856 1.85106 0.13631 1.33960 0.13969 -0.51146 0.04620 0.0007752 1.2108
2461157.4536178 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007752 1.2104
2461157.4537517 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007752 1.2100
2461157.4538868 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007752 1.2096
2461157.4540225 99.99999 9.99999 99.99999 9.99999 -0.24222 0.04188 0.0007752 1.2092
2461157.4542672 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007752 1.2084
2461157.4545334 99.99999 9.99999 99.99999 9.99999 -0.37980 0.03429 0.0007752 1.2076
2461157.4546670 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007752 1.2072
2461157.4548008 99.99999 9.99999 99.99999 9.99999 -0.14614 0.03350 0.0007752 1.2068
2461157.4551610 99.99999 9.99999 1.18921 0.09415 99.99999 9.99999 0.0007752 1.2057
2461157.4552937 1.70996 0.08848 1.15772 0.09130 -0.55224 0.03384 0.0007752 1.2053
2461157.4554286 99.99999 9.99999 1.14970 0.09959 99.99999 9.99999 0.0007752 1.2049
2461157.4555618 1.56010 0.10028 1.12255 0.10371 -0.43755 0.04331 0.0007752 1.2045
2461157.4558045 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007752 1.2037
2461157.4559368 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007752 1.2033
2461157.4560697 1.46613 0.08924 0.98534 0.09342 -0.48079 0.04221 0.0007752 1.2029
2461157.4562027 99.99999 9.99999 0.87540 0.09310 99.99999 9.99999 0.0007752 1.2025
2461157.4563364 1.42868 0.09217 1.10524 0.09493 -0.32344 0.03971 0.0007752 1.2021
2461157.4565847 99.99999 9.99999 99.99999 9.99999 -0.40636 0.03620 0.0007752 1.2014
2461157.4567171 99.99999 9.99999 99.99999 9.99999 -0.47781 0.03360 0.0007752 1.2010
2461157.4568503 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007752 1.2006
2461157.4569833 99.99999 9.99999 99.99999 9.99999 -0.22706 0.03579 0.0007752 1.2002
2461157.4571178 1.60075 0.08898 1.19479 0.09144 -0.40596 0.03589 0.0007753 1.1998
2461157.4573646 99.99999 9.99999 99.99999 9.99999 -0.57411 0.03672 0.0007753 1.1991
2461157.4574970 1.57573 0.09561 1.15763 0.09845 -0.41811 0.03998 0.0007753 1.1987
2461157.4576303 99.99999 9.99999 99.99999 9.99999 -0.25844 0.03486 0.0007753 1.1983
2461157.4577634 99.99999 9.99999 1.25326 0.09487 99.99999 9.99999 0.0007753 1.1979
2461157.4578978 1.65504 0.08684 1.24014 0.08937 -0.41490 0.03334 0.0007753 1.1975
2461157.4581458 99.99999 9.99999 1.50188 0.11594 99.99999 9.99999 0.0007753 1.1967
2461157.4582779 99.99999 9.99999 1.27277 0.10690 99.99999 9.99999 0.0007753 1.1963
2461157.4584107 1.64868 0.10159 1.31105 0.10335 -0.33763 0.03737 0.0007753 1.1960
2461157.4585437 99.99999 9.99999 99.99999 9.99999 -0.43123 0.03805 0.0007753 1.1956
2461157.4586779 99.99999 9.99999 99.99999 9.99999 -0.31714 0.03416 0.0007753 1.1952
2461157.4589256 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007753 1.1944
2461157.4590581 1.46581 0.08912 1.22656 0.09028 -0.23924 0.03555 0.0007753 1.1940
2461157.4591915 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007753 1.1937
2461157.4593252 99.99999 9.99999 99.99999 9.99999 -0.24860 0.03466 0.0007753 1.1933
2461157.4594578 1.43498 0.09842 1.12548 0.10119 -0.30949 0.04303 0.0007753 1.1929
2461157.4597024 1.47451 0.09273 99.99999 9.99999 99.99999 9.99999 0.0007753 1.1922
2461157.4598348 1.29320 0.08430 99.99999 9.99999 99.99999 9.99999 0.0007753 1.1918
2461157.4599686 99.99999 9.99999 1.20711 0.12231 99.99999 9.99999 0.0007753 1.1914
2461157.4601027 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007753 1.1910
2461157.4602376 99.99999 9.99999 99.99999 9.99999 -0.35976 0.03582 0.0007753 1.1906
2461157.4604850 99.99999 9.99999 99.99999 9.99999 -0.31294 0.03443 0.0007753 1.1899
2461157.4606171 99.99999 9.99999 99.99999 9.99999 -0.44801 0.03861 0.0007753 1.1895
2461157.4607502 1.71498 0.10224 99.99999 9.99999 99.99999 9.99999 0.0007753 1.1891
2461157.4608832 1.65040 0.10684 -0.49424 0.19216 -2.14464 0.16325 0.0007753 1.1887
2461157.4610171 99.99999 9.99999 1.72663 0.14348 99.99999 9.99999 0.0007754 1.1884
2461157.4612553 99.99999 9.99999 1.16999 0.11478 99.99999 9.99999 0.0007754 1.1877
2461157.4613876 1.64195 0.12906 1.18726 0.13313 -0.45469 0.05070 0.0007754 1.1873
2461157.4615206 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007754 1.1869
2461157.4616537 1.67078 0.10886 1.30296 0.11120 -0.36782 0.03956 0.0007754 1.1865
2461157.4617875 99.99999 9.99999 99.99999 9.99999 -0.31221 0.03721 0.0007754 1.1861
2461157.4620325 1.57664 0.08713 1.27096 0.08853 -0.30568 0.03295 0.0007754 1.1854
2461157.4622989 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007754 1.1847
2461157.4624325 1.60858 0.10426 99.99999 9.99999 99.99999 9.99999 0.0007754 1.1843
2461157.4625662 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007754 1.1839
2461157.4628057 1.54794 0.08995 99.99999 9.99999 99.99999 9.99999 0.0007754 1.1832
2461157.4629382 99.99999 9.99999 0.96118 0.08582 99.99999 9.99999 0.0007754 1.1829
2461157.4630712 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007754 1.1825
2461157.4632048 99.99999 9.99999 99.99999 9.99999 -0.35584 0.04507 0.0007754 1.1821
2461157.4633391 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007754 1.1817
2461157.4635827 99.99999 9.99999 99.99999 9.99999 -0.25657 0.04325 0.0007754 1.1811
2461157.4637147 1.40584 0.11091 1.31233 0.11202 -0.09351 0.04471 0.0007754 1.1807
2461157.4638492 1.58532 0.10881 1.21164 0.11120 -0.37368 0.04211 0.0007754 1.1803
2461157.4639830 99.99999 9.99999 99.99999 9.99999 -0.26233 0.04177 0.0007754 1.1799
2461157.4641171 1.32045 0.08711 1.12724 0.08858 -0.19321 0.03963 0.0007754 1.1796
2461157.4643625 1.59788 0.10329 1.17760 0.10659 -0.42028 0.04194 0.0007754 1.1789
2461157.4644946 1.52781 0.09475 1.22216 0.09674 -0.30565 0.03735 0.0007754 1.1785
2461157.4646286 1.46614 0.09511 1.20923 0.09674 -0.25691 0.03882 0.0007754 1.1781
2461157.4647631 1.70199 0.09613 1.26752 0.09818 -0.43447 0.03465 0.0007754 1.1778
2461157.4648963 99.99999 9.99999 99.99999 9.99999 -0.25705 0.03830 0.0007754 1.1774
2461157.4651323 1.33097 0.08139 1.01563 0.08413 -0.31535 0.03812 0.0007755 1.1767
2461157.4652645 99.99999 9.99999 99.99999 9.99999 -0.40823 0.03673 0.0007755 1.1764
2461157.4653985 99.99999 9.99999 99.99999 9.99999 -0.41454 0.04229 0.0007755 1.1760
2461157.4655317 1.51576 0.08535 1.21412 0.08705 -0.30165 0.03467 0.0007755 1.1756
2461157.4656663 1.97081 0.11644 1.38766 0.11913 -0.58316 0.03690 0.0007755 1.1753
2461157.4659048 1.50899 0.08815 1.31246 0.08957 -0.19653 0.03449 0.0007755 1.1746
2461157.4660370 1.51109 0.09447 99.99999 9.99999 99.99999 9.99999 0.0007755 1.1742
2461157.4661702 1.58664 0.09638 1.10353 0.09990 -0.48311 0.04146 0.0007755 1.1739
2461157.4663036 1.35260 0.10279 99.99999 9.99999 99.99999 9.99999 0.0007755 1.1735
2461157.4664372 1.43500 0.07493 1.10141 0.07704 -0.33359 0.03358 0.0007755 1.1732
2461157.4666826 1.39979 0.08543 1.06675 0.08785 -0.33304 0.04009 0.0007755 1.1725
2461157.4668148 99.99999 9.99999 0.93107 0.09194 99.99999 9.99999 0.0007755 1.1721
2461157.4669490 1.49554 0.09816 1.25537 0.09991 -0.24017 0.03961 0.0007755 1.1718
2461157.4670820 1.36951 0.08776 99.99999 9.99999 99.99999 9.99999 0.0007755 1.1714
2461157.4672167 1.58540 0.09873 1.21995 0.10125 -0.36545 0.04019 0.0007755 1.1710
2461157.4674572 99.99999 9.99999 1.12934 0.10814 99.99999 9.99999 0.0007755 1.1704
2461157.4677220 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007755 1.1697
2461157.4678558 1.47291 0.10985 99.99999 9.99999 99.99999 9.99999 0.0007755 1.1693
2461157.4679893 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007755 1.1690
2461157.4682352 1.55538 0.11687 99.99999 9.99999 99.99999 9.99999 0.0007755 1.1683
2461157.4683673 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007755 1.1679
2461157.4685000 1.53843 0.09872 0.31105 0.11948 -1.22737 0.07432 0.0007755 1.1676
2461157.4686330 1.28071 0.08417 1.14829 0.08488 -0.13242 0.03771 0.0007755 1.1672
2461157.4687677 1.58619 0.10632 1.16287 0.10936 -0.42331 0.04254 0.0007755 1.1669
2461157.4691485 1.18908 0.08951 1.06521 0.09059 -0.12387 0.04305 0.0007756 1.1659
2461157.4692806 1.65467 0.10308 1.23335 0.10549 -0.42132 0.03804 0.0007756 1.1655
2461157.4694142 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007756 1.1651
2461157.4695492 99.99999 9.99999 0.89821 0.08690 99.99999 9.99999 0.0007756 1.1648
2461157.4697942 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007756 1.1641
2461157.4699263 1.11683 0.08816 0.96762 0.08933 -0.14922 0.04568 0.0007756 1.1638
2461157.4700608 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007756 1.1634
2461157.4701945 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007756 1.1631
2461157.4703290 1.47010 0.09548 1.16724 0.09730 -0.30287 0.03785 0.0007756 1.1627
2461157.4705773 1.63956 0.09670 1.22529 0.09929 -0.41427 0.03747 0.0007756 1.1621
2461157.4707102 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0007756 1.1617
2461157.4708430 99.99999 9.99999 1.10843 0.10245 99.99999 9.99999 0.0007756 1.1614
2461157.4709765 1.49047 0.08759 1.03094 0.09110 -0.45953 0.03915 0.0007756 1.1610
2461157.4711103 99.99999 9.99999 99.99999 9.99999 -0.38790 0.03675 0.0007756 1.1607
2461157.4713555 1.11277 0.06683 0.81796 0.06955 -0.29481 0.03742 0.0007756 1.1601
2461157.4714878 99.99999 9.99999 99.99999 9.99999 -0.34289 0.03451 0.0007756 1.1597
