JDHEL V-C s1 V-K1 s2 C-K1 s3 HELCOR AIRMASS
2461165.3667679 99.99999 9.99999 0.66210 0.10553 99.99999 9.99999 0.0009648 1.4887
2461165.3669019 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009648 1.4879
2461165.3670363 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009648 1.4872
2461165.3672679 0.99192 0.09174 0.70627 0.09682 -0.28565 0.05600 0.0009648 1.4859
2461165.3674002 1.05977 0.10185 0.75811 0.10723 -0.30165 0.05982 0.0009648 1.4851
2461165.3675328 1.11090 0.09455 0.75289 0.09991 -0.35801 0.05585 0.0009648 1.4844
2461165.3676673 1.28123 0.11204 0.93233 0.11644 -0.34890 0.05450 0.0009648 1.4837
2461165.3678009 99.99999 9.99999 0.85190 0.10236 99.99999 9.99999 0.0009648 1.4829
2461165.3680434 99.99999 9.99999 0.50201 0.10857 99.99999 9.99999 0.0009648 1.4816
2461165.3681757 1.04558 0.09078 0.65564 0.09706 -0.38993 0.05827 0.0009648 1.4808
2461165.3683091 1.12642 0.10194 99.99999 9.99999 99.99999 9.99999 0.0009648 1.4801
2461165.3685772 1.07991 0.11044 99.99999 9.99999 99.99999 9.99999 0.0009648 1.4786
2461165.3689275 1.06052 0.10802 0.72683 0.11289 -0.33368 0.06487 0.0009648 1.4767
2461165.3690618 0.95454 0.10260 99.99999 9.99999 99.99999 9.99999 0.0009648 1.4760
2461165.3691958 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009648 1.4752
2461165.3693300 0.95397 0.11415 99.99999 9.99999 99.99999 9.99999 0.0009648 1.4745
2461165.3695769 1.11822 0.10672 0.78471 0.11114 -0.33352 0.05874 0.0009648 1.4731
2461165.3697092 1.00749 0.10127 99.99999 9.99999 99.99999 9.99999 0.0009648 1.4724
2461165.3698432 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009648 1.4717
2461165.3699759 1.14451 0.11762 1.00537 0.11917 -0.13914 0.05653 0.0009649 1.4710
2461165.3701099 1.60415 0.16920 1.28337 0.17276 -0.32078 0.06241 0.0009649 1.4702
2461165.3703540 99.99999 9.99999 0.95530 0.12072 99.99999 9.99999 0.0009649 1.4689
2461165.3704861 99.99999 9.99999 0.63240 0.12072 99.99999 9.99999 0.0009649 1.4682
2461165.3706209 1.26718 0.12484 0.79327 0.13238 -0.47391 0.06732 0.0009649 1.4675
2461165.3707551 99.99999 9.99999 0.78337 0.11747 99.99999 9.99999 0.0009649 1.4667
2461165.3708895 1.02222 0.12144 0.83801 0.12410 -0.18421 0.06724 0.0009649 1.4660
2461165.3711339 1.17495 0.13235 0.88415 0.13750 -0.29080 0.06919 0.0009649 1.4647
2461165.3712666 0.84357 0.10996 0.58691 0.11627 -0.25666 0.07338 0.0009649 1.4640
2461165.3716682 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009649 1.4618
2461165.3719021 99.99999 9.99999 0.35761 0.10928 99.99999 9.99999 0.0009649 1.4606
2461165.3721681 1.28102 0.13610 99.99999 9.99999 99.99999 9.99999 0.0009649 1.4591
2461165.3724334 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009649 1.4577
2461165.3725664 0.77697 0.13061 0.54708 0.13801 -0.22990 0.09328 0.0009649 1.4570
2461165.3727003 1.32656 0.15893 0.91646 0.16595 -0.41010 0.07896 0.0009649 1.4563
2461165.3730784 1.10661 0.12514 0.72491 0.13218 -0.38170 0.07259 0.0009649 1.4543
2461165.3732115 1.07325 0.12713 0.76174 0.13374 -0.31151 0.07457 0.0009649 1.4536
2461165.3733455 0.76962 0.10919 0.31731 0.12288 -0.45231 0.08912 0.0009649 1.4529
2461165.3734789 99.99999 9.99999 0.67720 0.13234 99.99999 9.99999 0.0009649 1.4522
2461165.3737196 99.99999 9.99999 0.90217 0.13910 99.99999 9.99999 0.0009649 1.4509
2461165.3738515 1.02348 0.10318 0.82327 0.10681 -0.20021 0.05820 0.0009649 1.4502
2461165.3739863 1.20800 0.13359 1.07005 0.13592 -0.13794 0.06171 0.0009649 1.4495
2461165.3741202 99.99999 9.99999 0.85806 0.11433 99.99999 9.99999 0.0009649 1.4488
2461165.3742535 1.19725 0.10797 0.59518 0.11919 -0.60207 0.07029 0.0009650 1.4481
2461165.3744861 1.04895 0.09953 0.61141 0.10721 -0.43755 0.06455 0.0009650 1.4469
2461165.3746180 99.99999 9.99999 0.71249 0.11874 99.99999 9.99999 0.0009650 1.4462
2461165.3747528 1.08848 0.12504 0.96783 0.12673 -0.12065 0.06567 0.0009650 1.4455
2461165.3748858 1.34162 0.16337 99.99999 9.99999 99.99999 9.99999 0.0009650 1.4448
2461165.3750199 1.43538 0.13148 1.01722 0.13676 -0.41816 0.05937 0.0009650 1.4441
2461165.3753970 99.99999 9.99999 0.93969 0.15134 99.99999 9.99999 0.0009650 1.4421
2461165.3755292 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009650 1.4414
2461165.3756623 1.15841 0.11992 99.99999 9.99999 99.99999 9.99999 0.0009650 1.4408
2461165.3757958 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009650 1.4401
2461165.3761668 0.97827 0.11768 0.60784 0.12692 -0.37043 0.07809 0.0009650 1.4381
2461165.3763003 0.83465 0.10981 99.99999 9.99999 99.99999 9.99999 0.0009650 1.4375
2461165.3764343 0.99479 0.12988 0.74952 0.13710 -0.24527 0.08088 0.0009650 1.4368
2461165.3765679 0.87255 0.10977 0.48768 0.12023 -0.38487 0.08030 0.0009650 1.4361
2461165.3768050 99.99999 9.99999 99.99999 9.99999 -0.47823 0.07744 0.0009650 1.4349
2461165.3769372 1.21872 0.14309 0.84770 0.15036 -0.37102 0.07773 0.0009650 1.4342
2461165.3770699 99.99999 9.99999 99.99999 9.99999 -0.37781 0.07759 0.0009650 1.4335
2461165.3772047 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009650 1.4328
2461165.3773386 0.89589 0.11043 0.77312 0.11375 -0.12277 0.06342 0.0009650 1.4321
2461165.3775687 1.19991 0.12788 0.77690 0.13552 -0.42302 0.07258 0.0009650 1.4310
2461165.3777007 99.99999 9.99999 0.66782 0.13908 99.99999 9.99999 0.0009650 1.4303
2461165.3778345 99.99999 9.99999 99.99999 9.99999 -0.33924 0.06385 0.0009650 1.4296
2461165.3779689 0.89346 0.10617 0.68795 0.11017 -0.20551 0.06503 0.0009650 1.4289
2461165.3781021 1.02657 0.12468 0.87143 0.12707 -0.15515 0.07026 0.0009650 1.4282
2461165.3783403 99.99999 9.99999 99.99999 9.99999 -0.32792 0.08196 0.0009650 1.4270
2461165.3784727 0.91960 0.10813 0.65268 0.11364 -0.26692 0.06949 0.0009651 1.4264
2461165.3786059 1.16189 0.11442 0.67501 0.12393 -0.48689 0.07157 0.0009651 1.4257
2461165.3787389 1.33999 0.15213 0.97924 0.15727 -0.36075 0.07172 0.0009651 1.4250
2461165.3788728 1.15331 0.13182 99.99999 9.99999 99.99999 9.99999 0.0009651 1.4244
2461165.3791145 1.07332 0.11061 0.76688 0.11496 -0.30645 0.06290 0.0009651 1.4231
2461165.3792465 99.99999 9.99999 0.70360 0.12956 99.99999 9.99999 0.0009651 1.4225
2461165.3796481 99.99999 9.99999 0.85970 0.13876 99.99999 9.99999 0.0009651 1.4205
2461165.3798651 1.08993 0.09567 0.61318 0.10356 -0.47674 0.06282 0.0009651 1.4194
2461165.3799977 99.99999 9.99999 99.99999 9.99999 -0.19875 0.06981 0.0009651 1.4187
2461165.3801317 1.05734 0.10285 0.85105 0.10567 -0.20629 0.05800 0.0009651 1.4180
2461165.3802658 0.96959 0.10769 0.81009 0.11044 -0.15950 0.06261 0.0009651 1.4174
2461165.3803990 0.97486 0.11017 0.93367 0.11144 -0.04118 0.06089 0.0009651 1.4167
2461165.3806341 1.19801 0.11056 0.81064 0.11660 -0.38736 0.06225 0.0009651 1.4156
2461165.3807669 99.99999 9.99999 99.99999 9.99999 -0.35204 0.05651 0.0009651 1.4149
2461165.3809010 99.99999 9.99999 99.99999 9.99999 -0.32744 0.06603 0.0009651 1.4142
2461165.3810352 1.11917 0.09914 0.81785 0.10324 -0.30132 0.05521 0.0009651 1.4136
2461165.3811691 1.33921 0.11897 1.03763 0.12256 -0.30158 0.05590 0.0009651 1.4129
2461165.3814053 99.99999 9.99999 99.99999 9.99999 -0.18179 0.05437 0.0009651 1.4117
2461165.3815376 1.17419 0.10757 0.93314 0.10987 -0.24105 0.05515 0.0009651 1.4111
2461165.3816707 0.99022 0.08452 0.69430 0.08906 -0.29592 0.05228 0.0009651 1.4104
2461165.3818041 1.18871 0.09999 0.83167 0.10501 -0.35703 0.05522 0.0009651 1.4098
2461165.3819382 0.82631 0.09383 0.61100 0.09694 -0.21530 0.06160 0.0009651 1.4091
2461165.3821829 99.99999 9.99999 0.55443 0.08939 99.99999 9.99999 0.0009651 1.4079
2461165.3823157 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009651 1.4073
2461165.3824487 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009651 1.4066
2461165.3825830 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009651 1.4060
2461165.3827161 1.20521 0.12259 0.92850 0.12719 -0.27671 0.06385 0.0009652 1.4053
2461165.3829510 1.16267 0.11120 0.87758 0.11559 -0.28508 0.05999 0.0009652 1.4042
2461165.3830837 0.72574 0.09527 99.99999 9.99999 99.99999 9.99999 0.0009652 1.4035
2461165.3832163 0.92621 0.09615 0.71142 0.09945 -0.21479 0.06054 0.0009652 1.4029
2461165.3833510 1.25774 0.11424 99.99999 9.99999 99.99999 9.99999 0.0009652 1.4022
2461165.3834847 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009652 1.4016
2461165.3838506 1.19911 0.11275 0.86511 0.11743 -0.33400 0.06263 0.0009652 1.3998
2461165.3839845 1.30453 0.13936 1.00024 0.14434 -0.30429 0.06797 0.0009652 1.3992
2461165.3841173 99.99999 9.99999 0.85798 0.12563 99.99999 9.99999 0.0009652 1.3985
2461165.3844932 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009652 1.3967
2461165.3846254 1.17264 0.13374 99.99999 9.99999 99.99999 9.99999 0.0009652 1.3961
2461165.3847594 1.06917 0.10579 0.74243 0.11103 -0.32674 0.06305 0.0009652 1.3955
2461165.3848935 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009652 1.3948
2461165.3850267 1.64932 0.14999 1.14938 0.15532 -0.49993 0.06029 0.0009652 1.3942
2461165.3852717 1.04620 0.09233 0.73314 0.09707 -0.31306 0.05467 0.0009652 1.3930
2461165.3854041 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009652 1.3924
2461165.3855372 1.43243 0.12926 0.97712 0.13436 -0.45531 0.05967 0.0009652 1.3918
2461165.3856721 0.91154 0.09489 99.99999 9.99999 99.99999 9.99999 0.0009652 1.3911
2461165.3858064 1.13634 0.10256 99.99999 9.99999 99.99999 9.99999 0.0009652 1.3905
2461165.3860404 0.90324 0.11030 0.77922 0.11155 -0.12402 0.06579 0.0009652 1.3894
2461165.3861730 1.10623 0.10668 0.81089 0.11060 -0.29534 0.06069 0.0009652 1.3888
2461165.3863060 99.99999 9.99999 0.71338 0.11050 99.99999 9.99999 0.0009652 1.3881
2461165.3865734 1.19891 0.12306 0.88835 0.12789 -0.31056 0.06405 0.0009652 1.3869
2461165.3868156 1.20084 0.09644 0.75134 0.10289 -0.44950 0.05687 0.0009652 1.3857
2461165.3869480 0.96067 0.09938 0.75855 0.10235 -0.20212 0.05970 0.0009653 1.3851
2461165.3870813 99.99999 9.99999 0.80827 0.10834 99.99999 9.99999 0.0009653 1.3845
2461165.3872152 1.54348 0.14890 99.99999 9.99999 99.99999 9.99999 0.0009653 1.3839
2461165.3873485 1.00937 0.11668 0.81644 0.12006 -0.19293 0.06434 0.0009653 1.3832
2461165.3875840 1.23255 0.12051 0.87807 0.12571 -0.35448 0.06202 0.0009653 1.3821
2461165.3877164 1.10876 0.10518 0.69786 0.11236 -0.41090 0.06473 0.0009653 1.3815
2461165.3878514 1.36477 0.13965 1.17959 0.14231 -0.18518 0.06049 0.0009653 1.3809
2461165.3879855 99.99999 9.99999 0.86147 0.11447 99.99999 9.99999 0.0009653 1.3803
2461165.3881183 1.53198 0.14780 1.31793 0.15048 -0.21405 0.05486 0.0009653 1.3797
2461165.3883260 99.99999 9.99999 0.91500 0.11853 99.99999 9.99999 0.0009653 1.3787
2461165.3884588 99.99999 9.99999 0.84202 0.10910 99.99999 9.99999 0.0009653 1.3781
2461165.3885932 1.30424 0.12216 0.82428 0.12910 -0.47996 0.06491 0.0009653 1.3775
2461165.3887278 99.99999 9.99999 0.89154 0.13584 99.99999 9.99999 0.0009653 1.3768
2461165.3888613 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009653 1.3762
2461165.3890983 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009653 1.3751
2461165.3892303 1.17967 0.12018 0.86472 0.12507 -0.31496 0.06462 0.0009653 1.3745
2461165.3893646 99.99999 9.99999 0.73707 0.13999 99.99999 9.99999 0.0009653 1.3739
2461165.3894990 0.96527 0.12301 99.99999 9.99999 99.99999 9.99999 0.0009653 1.3733
2461165.3896319 99.99999 9.99999 0.78073 0.12847 99.99999 9.99999 0.0009653 1.3727
2461165.3898632 1.32006 0.15591 1.01541 0.16019 -0.30466 0.07477 0.0009653 1.3716
2461165.3899955 1.11885 0.12142 0.48038 0.13633 -0.63846 0.08586 0.0009653 1.3710
2461165.3901293 1.07357 0.12848 0.82593 0.13452 -0.24765 0.07629 0.0009653 1.3704
2461165.3902651 99.99999 9.99999 99.99999 9.99999 -0.25173 0.06406 0.0009653 1.3698
2461165.3903988 99.99999 9.99999 99.99999 9.99999 -0.03010 0.07486 0.0009653 1.3692
2461165.3906257 99.99999 9.99999 0.68812 0.13108 99.99999 9.99999 0.0009653 1.3681
2461165.3907580 0.75891 0.11168 0.73791 0.11189 -0.02100 0.06964 0.0009653 1.3675
2461165.3908926 99.99999 9.99999 0.74549 0.11886 99.99999 9.99999 0.0009653 1.3669
2461165.3910271 0.89974 0.09568 0.34631 0.11012 -0.55343 0.07707 0.0009653 1.3663
2461165.3911601 1.04531 0.12033 0.82247 0.12337 -0.22284 0.06786 0.0009654 1.3657
2461165.3913940 0.97324 0.11541 0.70664 0.12065 -0.26660 0.07198 0.0009654 1.3647
2461165.3915267 1.10060 0.13144 99.99999 9.99999 99.99999 9.99999 0.0009654 1.3641
2461165.3916596 99.99999 9.99999 0.83816 0.11335 99.99999 9.99999 0.0009654 1.3635
2461165.3919268 0.96762 0.10820 99.99999 9.99999 99.99999 9.99999 0.0009654 1.3623
2461165.3920592 1.37807 0.11928 99.99999 9.99999 99.99999 9.99999 0.0009654 1.3617
2461165.3922901 1.09089 0.11134 0.77082 0.11726 -0.32007 0.06398 0.0009654 1.3607
2461165.3924224 0.98736 0.11376 0.59067 0.12074 -0.39668 0.07138 0.0009654 1.3601
2461165.3925555 1.22213 0.13163 1.07996 0.13354 -0.14217 0.06160 0.0009654 1.3595
2461165.3926896 1.03700 0.10370 0.87530 0.10618 -0.16170 0.05731 0.0009654 1.3589
2461165.3928222 0.99823 0.10029 99.99999 9.99999 99.99999 9.99999 0.0009654 1.3583
2461165.3930652 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009654 1.3572
2461165.3931977 1.13551 0.14204 99.99999 9.99999 99.99999 9.99999 0.0009654 1.3566
2461165.3933311 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009654 1.3560
2461165.3934654 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009654 1.3554
2461165.3935991 99.99999 9.99999 0.95860 0.14312 99.99999 9.99999 0.0009654 1.3548
2461165.3938316 1.09903 0.11579 0.95643 0.11775 -0.14261 0.05834 0.0009654 1.3538
2461165.3939641 1.16790 0.11465 0.98831 0.11750 -0.17959 0.05892 0.0009654 1.3532
2461165.3940969 99.99999 9.99999 1.05720 0.11514 99.99999 9.99999 0.0009654 1.3526
2461165.3942297 0.96504 0.08497 0.50714 0.09228 -0.45790 0.05905 0.0009654 1.3521
2461165.3943645 1.11442 0.11293 0.94177 0.11604 -0.17266 0.05928 0.0009654 1.3515
2461165.3946100 99.99999 9.99999 99.99999 9.99999 -0.27122 0.05347 0.0009654 1.3504
2461165.3947421 1.25006 0.10104 1.03675 0.10368 -0.21331 0.04896 0.0009654 1.3498
2461165.3948760 99.99999 9.99999 99.99999 9.99999 -0.33045 0.05091 0.0009654 1.3492
2461165.3950105 1.32414 0.11627 1.00104 0.12011 -0.32309 0.05513 0.0009654 1.3486
2461165.3951436 1.36510 0.12108 99.99999 9.99999 99.99999 9.99999 0.0009654 1.3481
2461165.3953867 1.16751 0.11239 0.93381 0.11557 -0.23371 0.05740 0.0009655 1.3470
2461165.3955190 1.20740 0.11150 1.00153 0.11400 -0.20587 0.05581 0.0009655 1.3464
2461165.3956525 1.07010 0.10404 0.95545 0.10560 -0.11465 0.05694 0.0009655 1.3458
2461165.3957870 1.27695 0.09918 99.99999 9.99999 99.99999 9.99999 0.0009655 1.3453
2461165.3959201 1.32144 0.10442 0.77589 0.11125 -0.54555 0.05693 0.0009655 1.3447
2461165.3961549 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009655 1.3437
2461165.3962873 99.99999 9.99999 0.68783 0.12636 99.99999 9.99999 0.0009655 1.3431
2461165.3964203 1.02255 0.10455 0.64830 0.11148 -0.37425 0.06445 0.0009655 1.3425
2461165.3965546 1.11070 0.12401 99.99999 9.99999 99.99999 9.99999 0.0009655 1.3419
2461165.3966888 0.99562 0.10747 0.63888 0.11485 -0.35674 0.06922 0.0009655 1.3414
2461165.3969284 99.99999 9.99999 99.99999 9.99999 -0.43152 0.06397 0.0009655 1.3403
2461165.3970608 1.19853 0.10366 0.75167 0.11014 -0.44686 0.05969 0.0009655 1.3398
2461165.3971950 1.14887 0.13363 0.83332 0.13903 -0.31554 0.07157 0.0009655 1.3392
2461165.3973287 1.09993 0.09608 0.56805 0.10443 -0.53187 0.06051 0.0009655 1.3386
2461165.3974625 99.99999 9.99999 0.87389 0.13558 99.99999 9.99999 0.0009655 1.3381
2461165.3977063 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009655 1.3370
2461165.3978386 1.44091 0.13785 0.85483 0.14643 -0.58609 0.07066 0.0009655 1.3365
2461165.3979730 99.99999 9.99999 99.99999 9.99999 -0.31011 0.06978 0.0009655 1.3359
2461165.3981073 1.35033 0.12003 0.86116 0.12638 -0.48917 0.06148 0.0009655 1.3353
2461165.3984555 0.90054 0.10642 0.62116 0.11243 -0.27938 0.07156 0.0009655 1.3338
2461165.3985877 1.26475 0.11566 0.84946 0.12211 -0.41529 0.06161 0.0009655 1.3333
2461165.3987212 1.13908 0.12795 1.00028 0.12959 -0.13880 0.06436 0.0009655 1.3327
2461165.3988553 1.30597 0.12680 1.03305 0.13013 -0.27292 0.06085 0.0009655 1.3322
2461165.3989890 99.99999 9.99999 99.99999 9.99999 -0.34251 0.07106 0.0009655 1.3316
2461165.3992212 0.93910 0.11227 0.65566 0.11883 -0.28344 0.07229 0.0009655 1.3306
2461165.3993535 1.10701 0.10898 99.99999 9.99999 99.99999 9.99999 0.0009655 1.3301
2461165.3994872 1.24767 0.09983 0.74259 0.10682 -0.50509 0.05746 0.0009655 1.3295
2461165.3996210 1.16114 0.09253 0.72391 0.09858 -0.43723 0.05488 0.0009656 1.3289
2461165.3997543 0.96741 0.10086 0.73477 0.10386 -0.23264 0.06096 0.0009656 1.3284
2461165.3999867 99.99999 9.99999 99.99999 9.99999 -0.17847 0.05061 0.0009656 1.3274
2461165.4001191 1.12408 0.09201 99.99999 9.99999 99.99999 9.99999 0.0009656 1.3269
2461165.4002532 1.32926 0.09257 0.78339 0.09941 -0.54587 0.05139 0.0009656 1.3263
2461165.4003872 99.99999 9.99999 0.75760 0.09462 99.99999 9.99999 0.0009656 1.3257
2461165.4005204 1.09688 0.09699 0.69705 0.10251 -0.39983 0.05643 0.0009656 1.3252
2461165.4007525 0.99629 0.08844 0.71884 0.09265 -0.27745 0.05249 0.0009656 1.3242
2461165.4008846 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009656 1.3237
2461165.4010195 1.21589 0.09682 0.90433 0.10109 -0.31157 0.04991 0.0009656 1.3231
2461165.4011539 1.22450 0.10526 0.87777 0.11004 -0.34672 0.05408 0.0009656 1.3226
2461165.4012868 1.21376 0.10174 0.90400 0.10497 -0.30976 0.05201 0.0009656 1.3220
2461165.4015207 1.22652 0.10242 99.99999 9.99999 99.99999 9.99999 0.0009656 1.3211
2461165.4016528 1.21177 0.08928 0.73184 0.09568 -0.47993 0.05141 0.0009656 1.3205
2461165.4017861 1.22403 0.08350 0.74910 0.08882 -0.47493 0.04800 0.0009656 1.3200
2461165.4019214 99.99999 9.99999 0.79300 0.08912 99.99999 9.99999 0.0009656 1.3194
2461165.4020547 1.09925 0.08472 0.67194 0.09041 -0.42731 0.05201 0.0009656 1.3189
2461165.4022894 1.08021 0.08388 0.75739 0.08833 -0.32282 0.04866 0.0009656 1.3179
2461165.4024217 99.99999 9.99999 0.86751 0.09100 99.99999 9.99999 0.0009656 1.3174
2461165.4025544 1.01071 0.08653 0.85846 0.08847 -0.15225 0.04722 0.0009656 1.3168
2461165.4026891 1.21051 0.09620 0.99460 0.09852 -0.21591 0.04650 0.0009656 1.3163
2461165.4028236 1.24306 0.08245 0.85163 0.08665 -0.39143 0.04393 0.0009656 1.3157
2461165.4030579 1.24101 0.09130 0.99246 0.09382 -0.24856 0.04520 0.0009656 1.3148
2461165.4031902 1.18597 0.08157 0.79999 0.08595 -0.38598 0.04579 0.0009656 1.3142
2461165.4033241 1.46364 0.10962 99.99999 9.99999 99.99999 9.99999 0.0009656 1.3137
2461165.4034574 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0009656 1.3132
