JDHEL V-C s1 HELCOR AIRMASS
Aperture: 4, Filter: IRCUT, JD: heliocentric
2461218.4224498 99.99999 9.99999 -0.0003276 1.0959
2461218.4226051 -1.73611 0.01654 -0.0003276 1.0962
2461218.4227669 -2.12507 0.02100 -0.0003276 1.0964
2461218.4229237 99.99999 9.99999 -0.0003277 1.0966
2461218.4230007 99.99999 9.99999 -0.0003277 1.0967
2461218.4230789 -1.85785 0.01562 -0.0003277 1.0968
2461218.4233172 -2.02505 0.01913 -0.0003277 1.0972
2461218.4233947 -2.13584 0.01806 -0.0003277 1.0973
2461218.4234734 -1.92473 0.01633 -0.0003277 1.0974
2461218.4237146 99.99999 9.99999 -0.0003277 1.0978
2461218.4237917 99.99999 9.99999 -0.0003277 1.0979
2461218.4240253 -1.87649 0.01783 -0.0003277 1.0982
2461218.4244187 99.99999 9.99999 -0.0003277 1.0988
2461218.4246592 99.99999 9.99999 -0.0003277 1.0992
2461218.4247360 -2.01960 0.01739 -0.0003277 1.0993
2461218.4248915 99.99999 9.99999 -0.0003277 1.0995
2461218.4249692 99.99999 9.99999 -0.0003277 1.0996
2461218.4251394 99.99999 9.99999 -0.0003277 1.0999
2461218.4253726 -1.70865 0.01587 -0.0003277 1.1002
2461218.4254508 -1.89147 0.01705 -0.0003277 1.1003
2461218.4256094 99.99999 9.99999 -0.0003277 1.1006
2461218.4256875 -1.99032 0.01732 -0.0003277 1.1007
2461218.4259199 -1.78065 0.01714 -0.0003277 1.1010
2461218.4260892 99.99999 9.99999 -0.0003278 1.1013
2461218.4261657 99.99999 9.99999 -0.0003278 1.1014
2461218.4262427 99.99999 9.99999 -0.0003278 1.1015
2461218.4263212 -1.71277 0.01664 -0.0003278 1.1016
2461218.4263983 99.99999 9.99999 -0.0003278 1.1017
2461218.4266461 99.99999 9.99999 -0.0003278 1.1021
2461218.4267234 -2.13746 0.01972 -0.0003278 1.1022
2461218.4268008 -1.81075 0.01743 -0.0003278 1.1023
2461218.4268795 99.99999 9.99999 -0.0003278 1.1025
2461218.4270413 99.99999 9.99999 -0.0003278 1.1027
2461218.4278208 99.99999 9.99999 -0.0003278 1.1039
2461218.4280645 -1.90405 0.01575 -0.0003278 1.1042
2461218.4282198 -2.32817 0.02207 -0.0003278 1.1045
2461218.4282968 -1.86978 0.01901 -0.0003278 1.1046
2461218.4285410 99.99999 9.99999 -0.0003278 1.1050
2461218.4287755 -1.82246 0.01927 -0.0003278 1.1053
2461218.4289325 -1.79399 0.01695 -0.0003278 1.1056
2461218.4290104 -1.79724 0.01734 -0.0003278 1.1057
2461218.4290886 -1.95904 0.01986 -0.0003278 1.1058
2461218.4291660 -1.88147 0.01833 -0.0003278 1.1059
2461218.4292449 -1.81262 0.01629 -0.0003278 1.1061
2461218.4294867 99.99999 9.99999 -0.0003279 1.1064
2461218.4304424 99.99999 9.99999 -0.0003279 1.1079
2461218.4305968 -1.79775 0.01871 -0.0003279 1.1081
2461218.4306749 -1.79336 0.02049 -0.0003279 1.1083
2461218.4308370 99.99999 9.99999 -0.0003279 1.1085
2461218.4309942 99.99999 9.99999 -0.0003279 1.1088
2461218.4313139 -1.79039 0.01885 -0.0003279 1.1093
2461218.4313908 -2.09423 0.01983 -0.0003279 1.1094
2461218.4314679 99.99999 9.99999 -0.0003279 1.1095
2461218.4318651 -1.81474 0.01699 -0.0003279 1.1101
2461218.4322670 99.99999 9.99999 -0.0003279 1.1108
2461218.4324218 99.99999 9.99999 -0.0003279 1.1110
2461218.4325783 99.99999 9.99999 -0.0003279 1.1113
2461218.4328155 99.99999 9.99999 -0.0003280 1.1116
2461218.4328937 99.99999 9.99999 -0.0003280 1.1118
2461218.4329709 -1.73821 0.01748 -0.0003280 1.1119
2461218.4330495 99.99999 9.99999 -0.0003280 1.1120
2461218.4336858 -1.88802 0.01672 -0.0003280 1.1130
2461218.4337633 -2.22603 0.01939 -0.0003280 1.1132
2461218.4338403 99.99999 9.99999 -0.0003280 1.1133
2461218.4339968 99.99999 9.99999 -0.0003280 1.1135
2461218.4341568 99.99999 9.99999 -0.0003280 1.1138
2461218.4342350 99.99999 9.99999 -0.0003280 1.1139
2461218.4343134 99.99999 9.99999 -0.0003280 1.1140
2461218.4343904 99.99999 9.99999 -0.0003280 1.1142
2461218.4344689 99.99999 9.99999 -0.0003280 1.1143
2461218.4346302 -1.76551 0.01749 -0.0003280 1.1146
2461218.4349411 99.99999 9.99999 -0.0003280 1.1151
2461218.4352611 99.99999 9.99999 -0.0003280 1.1156
2461218.4353395 99.99999 9.99999 -0.0003280 1.1157
2461218.4354168 99.99999 9.99999 -0.0003280 1.1158
2461218.4356468 99.99999 9.99999 -0.0003280 1.1162
2461218.4358022 99.99999 9.99999 -0.0003280 1.1165
2461218.4358801 99.99999 9.99999 -0.0003280 1.1166
2461218.4359579 -1.63945 0.01789 -0.0003281 1.1167
2461218.4361943 99.99999 9.99999 -0.0003281 1.1171
2461218.4362721 99.99999 9.99999 -0.0003281 1.1172
2461218.4364262 99.99999 9.99999 -0.0003281 1.1175
2461218.4365891 99.99999 9.99999 -0.0003281 1.1178
2461218.4366656 -2.05674 0.01815 -0.0003281 1.1179
2461218.4367441 99.99999 9.99999 -0.0003281 1.1180
2461218.4368214 99.99999 9.99999 -0.0003281 1.1182
2461218.4368997 99.99999 9.99999 -0.0003281 1.1183
2461218.4370606 99.99999 9.99999 -0.0003281 1.1186
2461218.4372149 99.99999 9.99999 -0.0003281 1.1188
2461218.4372918 99.99999 9.99999 -0.0003281 1.1189
2461218.4373708 99.99999 9.99999 -0.0003281 1.1191
2461218.4375445 -2.03885 0.01873 -0.0003281 1.1194
2461218.4376228 99.99999 9.99999 -0.0003281 1.1195
2461218.4377015 99.99999 9.99999 -0.0003281 1.1196
2461218.4377785 -1.96711 0.01598 -0.0003281 1.1197
2461218.4378573 -1.71524 0.01587 -0.0003281 1.1199
2461218.4381717 99.99999 9.99999 -0.0003281 1.1204
2461218.4384908 99.99999 9.99999 -0.0003281 1.1209
2461218.4386470 -1.78677 0.01541 -0.0003281 1.1212
2461218.4387244 -2.11346 0.01899 -0.0003281 1.1213
2461218.4388024 99.99999 9.99999 -0.0003281 1.1215
2461218.4389600 99.99999 9.99999 -0.0003281 1.1217
2461218.4391905 99.99999 9.99999 -0.0003281 1.1221
2461218.4392682 -1.99007 0.01858 -0.0003282 1.1223
2461218.4394338 99.99999 9.99999 -0.0003282 1.1225
2461218.4395119 99.99999 9.99999 -0.0003282 1.1227
2461218.4395896 99.99999 9.99999 -0.0003282 1.1228
2461218.4396669 99.99999 9.99999 -0.0003282 1.1229
2461218.4397453 -2.23493 0.01852 -0.0003282 1.1231
2461218.4398906 99.99999 9.99999 -0.0003282 1.1233
2461218.4399689 99.99999 9.99999 -0.0003282 1.1234
2461218.4400461 99.99999 9.99999 -0.0003282 1.1236
2461218.4401229 -1.78505 0.01523 -0.0003282 1.1237
2461218.4402000 99.99999 9.99999 -0.0003282 1.1238
2461218.4403690 -2.05772 0.01751 -0.0003282 1.1241
2461218.4405229 -1.97904 0.01966 -0.0003282 1.1244
2461218.4406006 99.99999 9.99999 -0.0003282 1.1245
2461218.4409988 99.99999 9.99999 -0.0003282 1.1252
2461218.4410759 99.99999 9.99999 -0.0003282 1.1253
2461218.4413182 -2.06374 0.01938 -0.0003282 1.1258
2461218.4413982 -1.69872 0.01673 -0.0003282 1.1259
2461218.4414760 99.99999 9.99999 -0.0003282 1.1260
2461218.4415530 -1.70600 0.01833 -0.0003282 1.1262
2461218.4416310 -1.70133 0.01555 -0.0003282 1.1263
2461218.4417929 -2.04108 0.01891 -0.0003282 1.1266
2461218.4419473 -1.95208 0.01778 -0.0003282 1.1269
2461218.4421039 -1.91506 0.01662 -0.0003282 1.1271
2461218.4423421 99.99999 9.99999 -0.0003282 1.1275
2461218.4424971 -1.65247 0.01546 -0.0003282 1.1278
2461218.4425753 99.99999 9.99999 -0.0003283 1.1280
2461218.4428928 99.99999 9.99999 -0.0003283 1.1285
2461218.4429694 -1.87533 0.01651 -0.0003283 1.1286
2461218.4431243 99.99999 9.99999 -0.0003283 1.1289
2461218.4433726 -2.27793 0.02313 -0.0003283 1.1293
2461218.4436042 99.99999 9.99999 -0.0003283 1.1298
2461218.4439253 99.99999 9.99999 -0.0003283 1.1303
2461218.4442493 99.99999 9.99999 -0.0003283 1.1309
2461218.4443268 99.99999 9.99999 -0.0003283 1.1310
2461218.4444037 99.99999 9.99999 -0.0003283 1.1312
2461218.4444815 99.99999 9.99999 -0.0003283 1.1313
2461218.4445607 99.99999 9.99999 -0.0003283 1.1315
2461218.4447946 -2.06397 0.02079 -0.0003283 1.1319
2461218.4448725 99.99999 9.99999 -0.0003283 1.1320
2461218.4453454 -1.81382 0.01752 -0.0003283 1.1329
2461218.4458243 99.99999 9.99999 -0.0003284 1.1337
2461218.4462236 -1.82567 0.01721 -0.0003284 1.1344
2461218.4463008 99.99999 9.99999 -0.0003284 1.1346
2461218.4463785 99.99999 9.99999 -0.0003284 1.1347
2461218.4465338 99.99999 9.99999 -0.0003284 1.1350
2461218.4467809 99.99999 9.99999 -0.0003284 1.1354
2461218.4469373 99.99999 9.99999 -0.0003284 1.1357
2461218.4472573 -2.25758 0.02189 -0.0003284 1.1363
2461218.4474875 99.99999 9.99999 -0.0003284 1.1367
2461218.4476554 -1.67745 0.01697 -0.0003284 1.1370
2461218.4479670 -1.96791 0.01978 -0.0003284 1.1376
2461218.4481324 99.99999 9.99999 -0.0003284 1.1379
2461218.4482097 -1.95985 0.01723 -0.0003284 1.1381
2461218.4482868 -1.94668 0.01802 -0.0003284 1.1382
2461218.4486842 -1.60056 0.01764 -0.0003284 1.1389
2461218.4487622 99.99999 9.99999 -0.0003284 1.1391
2461218.4490792 99.99999 9.99999 -0.0003284 1.1397
2461218.4495550 -1.52289 0.01533 -0.0003285 1.1405
2461218.4496327 -1.58875 0.01746 -0.0003285 1.1407
2461218.4497103 99.99999 9.99999 -0.0003285 1.1408
2461218.4497887 99.99999 9.99999 -0.0003285 1.1410
2461218.4498657 -1.65667 0.01580 -0.0003285 1.1411
2461218.4500321 99.99999 9.99999 -0.0003285 1.1414
2461218.4501091 99.99999 9.99999 -0.0003285 1.1416
2461218.4501862 -1.54086 0.01810 -0.0003285 1.1417
2461218.4502631 99.99999 9.99999 -0.0003285 1.1419
2461218.4503409 99.99999 9.99999 -0.0003285 1.1420
2461218.4505803 -1.67791 0.01504 -0.0003285 1.1425
2461218.4509771 99.99999 9.99999 -0.0003285 1.1432
2461218.4510547 99.99999 9.99999 -0.0003285 1.1434
2461218.4511319 99.99999 9.99999 -0.0003285 1.1435
2461218.4512101 99.99999 9.99999 -0.0003285 1.1436
2461218.4514552 -1.66463 0.01626 -0.0003285 1.1441
2461218.4519816 99.99999 9.99999 -0.0003285 1.1451
2461218.4520586 -1.70908 0.01733 -0.0003285 1.1453
2461218.4522140 -1.91882 0.01982 -0.0003285 1.1456
2461218.4523771 -1.94812 0.01773 -0.0003285 1.1459
2461218.4524541 99.99999 9.99999 -0.0003286 1.1460
2461218.4528476 99.99999 9.99999 -0.0003286 1.1468
2461218.4529252 -1.83208 0.01960 -0.0003286 1.1469
2461218.4530031 99.99999 9.99999 -0.0003286 1.1471
2461218.4530802 -1.78557 0.01773 -0.0003286 1.1472
2461218.4534005 -1.78331 0.01558 -0.0003286 1.1478
2461218.4537991 -1.72844 0.01623 -0.0003286 1.1486
2461218.4538773 99.99999 9.99999 -0.0003286 1.1487
2461218.4540316 -1.53605 0.01595 -0.0003286 1.1490
2461218.4541106 -1.65261 0.01750 -0.0003286 1.1492
2461218.4544278 99.99999 9.99999 -0.0003286 1.1498
2461218.4545047 99.99999 9.99999 -0.0003286 1.1500
2461218.4545816 99.99999 9.99999 -0.0003286 1.1501
2461218.4549865 99.99999 9.99999 -0.0003286 1.1509
2461218.4550638 -1.85684 0.01751 -0.0003286 1.1510
2461218.4552240 99.99999 9.99999 -0.0003286 1.1514
2461218.4553012 99.99999 9.99999 -0.0003286 1.1515
2461218.4553790 99.99999 9.99999 -0.0003286 1.1517
2461218.4554580 -1.92983 0.01635 -0.0003286 1.1518
2461218.4557803 99.99999 9.99999 -0.0003287 1.1525
2461218.4558573 99.99999 9.99999 -0.0003287 1.1526
2461218.4559355 99.99999 9.99999 -0.0003287 1.1528
2461218.4560135 99.99999 9.99999 -0.0003287 1.1529
2461218.4561871 99.99999 9.99999 -0.0003287 1.1533
2461218.4562657 99.99999 9.99999 -0.0003287 1.1534
2461218.4564210 -1.55628 0.01510 -0.0003287 1.1537
2461218.4564985 99.99999 9.99999 -0.0003287 1.1539
2461218.4567436 99.99999 9.99999 -0.0003287 1.1544
2461218.4568209 99.99999 9.99999 -0.0003287 1.1545
2461218.4569757 -1.92660 0.01950 -0.0003287 1.1548
2461218.4572157 -2.12996 0.02129 -0.0003287 1.1553
2461218.4572935 -1.87862 0.01715 -0.0003287 1.1554
2461218.4576966 99.99999 9.99999 -0.0003287 1.1562
2461218.4577741 99.99999 9.99999 -0.0003287 1.1564
2461218.4578519 99.99999 9.99999 -0.0003287 1.1566
2461218.4580923 -1.75919 0.01569 -0.0003287 1.1570
2461218.4582483 99.99999 9.99999 -0.0003287 1.1574
2461218.4585646 -1.62646 0.01560 -0.0003287 1.1580
2461218.4586432 99.99999 9.99999 -0.0003287 1.1581
2461218.4587993 99.99999 9.99999 -0.0003287 1.1585
2461218.4588779 -1.75499 0.01496 -0.0003287 1.1586
2461218.4590517 99.99999 9.99999 -0.0003288 1.1590
2461218.4591293 99.99999 9.99999 -0.0003288 1.1591
2461218.4592071 -1.76952 0.01694 -0.0003288 1.1593
2461218.4592844 -1.89847 0.01811 -0.0003288 1.1594
2461218.4593638 99.99999 9.99999 -0.0003288 1.1596
2461218.4595281 -1.72964 0.01747 -0.0003288 1.1599
2461218.4596055 99.99999 9.99999 -0.0003288 1.1601
2461218.4596829 -1.84261 0.01781 -0.0003288 1.1602
2461218.4598383 -1.91384 0.01721 -0.0003288 1.1606
2461218.4600091 99.99999 9.99999 -0.0003288 1.1609
2461218.4600860 99.99999 9.99999 -0.0003288 1.1611
2461218.4602410 99.99999 9.99999 -0.0003288 1.1614
2461218.4603192 99.99999 9.99999 -0.0003288 1.1615
2461218.4604792 99.99999 9.99999 -0.0003288 1.1619
2461218.4609510 99.99999 9.99999 -0.0003288 1.1628
2461218.4611835 99.99999 9.99999 -0.0003288 1.1633
2461218.4612623 99.99999 9.99999 -0.0003288 1.1635
2461218.4614193 99.99999 9.99999 -0.0003288 1.1638
2461218.4614964 -1.87813 0.02174 -0.0003288 1.1640
2461218.4619661 99.99999 9.99999 -0.0003288 1.1649
2461218.4621216 99.99999 9.99999 -0.0003288 1.1652
2461218.4621998 99.99999 9.99999 -0.0003288 1.1654
2461218.4623610 99.99999 9.99999 -0.0003289 1.1657
2461218.4625145 99.99999 9.99999 -0.0003289 1.1661
2461218.4625926 99.99999 9.99999 -0.0003289 1.1662
2461218.4626699 99.99999 9.99999 -0.0003289 1.1664
2461218.4629150 -1.73501 0.01835 -0.0003289 1.1669
2461218.4630702 -1.66020 0.01624 -0.0003289 1.1672
2461218.4631495 99.99999 9.99999 -0.0003289 1.1674
2461218.4633101 99.99999 9.99999 -0.0003289 1.1677
2461218.4634671 99.99999 9.99999 -0.0003289 1.1681
2461218.4635462 99.99999 9.99999 -0.0003289 1.1682
2461218.4638725 -1.61924 0.02054 -0.0003289 1.1689
2461218.4639501 99.99999 9.99999 -0.0003289 1.1691
2461218.4642650 99.99999 9.99999 -0.0003289 1.1697
2461218.4643423 99.99999 9.99999 -0.0003289 1.1699
2461218.4644961 99.99999 9.99999 -0.0003289 1.1702
2461218.4648131 99.99999 9.99999 -0.0003289 1.1709
2461218.4648917 99.99999 9.99999 -0.0003289 1.1711
2461218.4649689 99.99999 9.99999 -0.0003289 1.1712
2461218.4650480 99.99999 9.99999 -0.0003289 1.1714
2461218.4652850 99.99999 9.99999 -0.0003289 1.1719
2461218.4653619 99.99999 9.99999 -0.0003289 1.1721
2461218.4655185 99.99999 9.99999 -0.0003289 1.1724
2461218.4656921 -1.61375 0.01471 -0.0003290 1.1728
2461218.4657710 99.99999 9.99999 -0.0003290 1.1729
2461218.4658491 99.99999 9.99999 -0.0003290 1.1731
2461218.4659264 99.99999 9.99999 -0.0003290 1.1733
2461218.4662414 99.99999 9.99999 -0.0003290 1.1739
2461218.4663181 99.99999 9.99999 -0.0003290 1.1741
2461218.4663957 99.99999 9.99999 -0.0003290 1.1743
2461218.4664747 99.99999 9.99999 -0.0003290 1.1744
2461218.4666314 99.99999 9.99999 -0.0003290 1.1748
2461218.4673374 -1.52684 0.01803 -0.0003290 1.1763
2461218.4675782 99.99999 9.99999 -0.0003290 1.1768
2461218.4676549 99.99999 9.99999 -0.0003290 1.1770
2461218.4680136 99.99999 9.99999 -0.0003290 1.1778
2461218.4680898 -1.78360 0.01930 -0.0003290 1.1779
2461218.4682455 99.99999 9.99999 -0.0003290 1.1783
2461218.4683236 -1.61772 0.01580 -0.0003290 1.1784
2461218.4685569 -1.66520 0.02033 -0.0003290 1.1789
2461218.4687896 -1.61332 0.01709 -0.0003290 1.1795
2461218.4690156 99.99999 9.99999 -0.0003291 1.1799
2461218.4690922 99.99999 9.99999 -0.0003291 1.1801
2461218.4691691 99.99999 9.99999 -0.0003291 1.1803
2461218.4694704 99.99999 9.99999 -0.0003291 1.1809
2461218.4695473 -1.71059 0.02115 -0.0003291 1.1811
2461218.4696254 99.99999 9.99999 -0.0003291 1.1813
2461218.4698617 99.99999 9.99999 -0.0003291 1.1818
2461218.4700962 99.99999 9.99999 -0.0003291 1.1823
2461218.4701737 99.99999 9.99999 -0.0003291 1.1825
2461218.4703334 99.99999 9.99999 -0.0003291 1.1828
2461218.4704098 99.99999 9.99999 -0.0003291 1.1830
2461218.4704875 -1.55399 0.01784 -0.0003291 1.1832
2461218.4706433 99.99999 9.99999 -0.0003291 1.1835
2461218.4708100 99.99999 9.99999 -0.0003291 1.1839
2461218.4709645 99.99999 9.99999 -0.0003291 1.1843
2461218.4710418 99.99999 9.99999 -0.0003291 1.1844
2461218.4711202 -1.59608 0.01830 -0.0003291 1.1846
2461218.4713550 -1.57858 0.01521 -0.0003291 1.1851
2461218.4714336 -1.79279 0.01842 -0.0003291 1.1853
2461218.4715106 99.99999 9.99999 -0.0003291 1.1855
2461218.4717502 99.99999 9.99999 -0.0003291 1.1860
2461218.4719048 -1.79923 0.01851 -0.0003291 1.1864
2461218.4719819 99.99999 9.99999 -0.0003291 1.1865
2461218.4720595 -1.74325 0.01837 -0.0003291 1.1867
2461218.4722175 99.99999 9.99999 -0.0003292 1.1871
2461218.4723725 99.99999 9.99999 -0.0003292 1.1874
2461218.4724502 99.99999 9.99999 -0.0003292 1.1876
2461218.4730015 99.99999 9.99999 -0.0003292 1.1888
2461218.4732388 99.99999 9.99999 -0.0003292 1.1894
2461218.4733931 -1.63144 0.01589 -0.0003292 1.1897
2461218.4734711 -1.58373 0.01555 -0.0003292 1.1899
2461218.4741903 99.99999 9.99999 -0.0003292 1.1915
2461218.4742669 99.99999 9.99999 -0.0003292 1.1917
2461218.4748715 99.99999 9.99999 -0.0003292 1.1931
2461218.4750186 99.99999 9.99999 -0.0003292 1.1934
2461218.4750966 -1.85775 0.02139 -0.0003292 1.1936
2461218.4751743 99.99999 9.99999 -0.0003292 1.1938
2461218.4752521 99.99999 9.99999 -0.0003292 1.1940
2461218.4754953 99.99999 9.99999 -0.0003293 1.1945
2461218.4755735 99.99999 9.99999 -0.0003293 1.1947
2461218.4756531 99.99999 9.99999 -0.0003293 1.1949
2461218.4757298 99.99999 9.99999 -0.0003293 1.1951
2461218.4760444 99.99999 9.99999 -0.0003293 1.1958
2461218.4761989 99.99999 9.99999 -0.0003293 1.1961
2461218.4762772 -1.85228 0.01982 -0.0003293 1.1963
2461218.4765951 99.99999 9.99999 -0.0003293 1.1971
2461218.4766720 99.99999 9.99999 -0.0003293 1.1972
2461218.4767498 99.99999 9.99999 -0.0003293 1.1974
2461218.4769082 99.99999 9.99999 -0.0003293 1.1978
2461218.4771411 99.99999 9.99999 -0.0003293 1.1983
2461218.4773772 -1.42993 0.01568 -0.0003293 1.1989
2461218.4775354 99.99999 9.99999 -0.0003293 1.1993
2461218.4788251 99.99999 9.99999 -0.0003294 1.2023
2461218.4790576 99.99999 9.99999 -0.0003294 1.2029
2461218.4792235 -1.63068 0.01696 -0.0003294 1.2032
2461218.4793780 99.99999 9.99999 -0.0003294 1.2036
2461218.4797763 -1.53217 0.01406 -0.0003294 1.2046
2461218.4798533 99.99999 9.99999 -0.0003294 1.2047
2461218.4800081 99.99999 9.99999 -0.0003294 1.2051
2461218.4802548 99.99999 9.99999 -0.0003294 1.2057
2461218.4803323 -1.65249 0.01653 -0.0003294 1.2059
2461218.4804098 -1.59941 0.01783 -0.0003294 1.2061
2461218.4804873 99.99999 9.99999 -0.0003294 1.2063
2461218.4806566 99.99999 9.99999 -0.0003294 1.2067
2461218.4807359 99.99999 9.99999 -0.0003294 1.2069
2461218.4811397 -1.61489 0.01698 -0.0003294 1.2078
2461218.4812168 99.99999 9.99999 -0.0003294 1.2080
2461218.4812950 99.99999 9.99999 -0.0003294 1.2082
2461218.4813684 99.99999 9.99999 -0.0003294 1.2084
