JDHEL V-C s1 V-K1 s2 C-K1 s3 HELCOR AIRMASS
2461154.4368862 1.29730 0.06470 1.00258 0.06698 -0.29472 0.03106 0.0006941 1.2984
2461154.4371304 1.37053 0.07168 1.10440 0.07324 -0.26613 0.03102 0.0006941 1.2975
2461154.4374594 1.30277 0.06423 0.94111 0.06688 -0.36166 0.03119 0.0006941 1.2962
2461154.4377039 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0006941 1.2952
2461154.4379487 99.99999 9.99999 99.99999 9.99999 -0.32802 0.03041 0.0006941 1.2943
2461154.4381931 1.35435 0.06525 1.06428 0.06713 -0.29007 0.03001 0.0006941 1.2933
2461154.4384372 1.30275 0.06796 0.96222 0.07016 -0.34053 0.03294 0.0006941 1.2924
2461154.4387655 99.99999 9.99999 0.91438 0.06488 99.99999 9.99999 0.0006942 1.2911
2461154.4390102 1.32948 0.06228 0.99665 0.06436 -0.33283 0.03017 0.0006942 1.2902
2461154.4392548 1.33989 0.06477 1.03357 0.06648 -0.30632 0.02944 0.0006942 1.2892
2461154.4394990 1.36678 0.06659 1.06373 0.06830 -0.30304 0.02967 0.0006942 1.2883
2461154.4397433 99.99999 9.99999 99.99999 9.99999 -0.30197 0.03060 0.0006942 1.2874
2461154.4405596 1.30187 0.06926 0.99532 0.07122 -0.30655 0.03264 0.0006942 1.2843
2461154.4408036 1.23008 0.06200 0.96115 0.06362 -0.26893 0.03024 0.0006942 1.2834
2461154.4410480 1.34970 0.06766 1.02757 0.06970 -0.32213 0.03134 0.0006942 1.2824
2461154.4413757 1.32103 0.06365 1.01973 0.06587 -0.30130 0.03049 0.0006942 1.2812
2461154.4416197 1.18943 0.05573 0.75368 0.05912 -0.43575 0.03247 0.0006942 1.2803
2461154.4418639 1.31443 0.05988 0.89264 0.06252 -0.42179 0.03041 0.0006942 1.2794
2461154.4421082 1.40147 0.06816 1.06094 0.07045 -0.34054 0.03094 0.0006942 1.2785
2461154.4423526 1.46690 0.06933 1.10402 0.07140 -0.36289 0.03042 0.0006942 1.2776
2461154.4426788 1.21282 0.05613 0.91482 0.05824 -0.29800 0.02832 0.0006943 1.2763
2461154.4429232 1.41946 0.06864 1.08226 0.07074 -0.33721 0.03058 0.0006943 1.2754
2461154.4431674 1.33050 0.06657 1.03445 0.06846 -0.29605 0.03114 0.0006943 1.2745
2461154.4434115 1.30985 0.06325 1.02110 0.06508 -0.28874 0.02923 0.0006943 1.2736
2461154.4436556 1.28116 0.06300 0.98781 0.06505 -0.29335 0.02986 0.0006943 1.2727
2461154.4439837 1.31499 0.06829 1.10141 0.06943 -0.21357 0.02979 0.0006943 1.2715
2461154.4444720 1.31872 0.06366 1.02062 0.06542 -0.29810 0.02942 0.0006943 1.2698
2461154.4447160 99.99999 9.99999 99.99999 9.99999 -0.34321 0.02814 0.0006943 1.2689
2461154.4449604 1.39953 0.06878 1.04083 0.07089 -0.35870 0.02961 0.0006943 1.2680
2461154.4452045 1.35763 0.06289 0.93645 0.06569 -0.42118 0.03061 0.0006943 1.2671
2461154.4455323 1.15495 0.05488 0.74837 0.05792 -0.40658 0.03111 0.0006943 1.2659
2461154.4457763 1.37729 0.06642 0.97138 0.06904 -0.40590 0.03171 0.0006943 1.2650
2461154.4460205 1.22179 0.05755 0.91055 0.05978 -0.31124 0.02975 0.0006943 1.2641
2461154.4462647 99.99999 9.99999 99.99999 9.99999 -0.31465 0.02752 0.0006943 1.2633
2461154.4465089 1.28483 0.05852 0.89155 0.06113 -0.39327 0.03011 0.0006944 1.2624
2461154.4468352 1.18930 0.05560 0.77005 0.05829 -0.41925 0.03105 0.0006944 1.2612
2461154.4470798 1.14895 0.05613 0.83339 0.05855 -0.31556 0.03001 0.0006944 1.2603
2461154.4473241 1.29579 0.05717 0.86887 0.05934 -0.42692 0.02928 0.0006944 1.2595
2461154.4475686 99.99999 9.99999 99.99999 9.99999 -0.34345 0.02896 0.0006944 1.2586
2461154.4478125 1.23336 0.05848 0.88158 0.06060 -0.35177 0.03023 0.0006944 1.2577
2461154.4481417 99.99999 9.99999 99.99999 9.99999 -0.27422 0.02748 0.0006944 1.2566
2461154.4483863 1.31340 0.06352 1.00528 0.06502 -0.30812 0.02991 0.0006944 1.2557
2461154.4486304 1.17416 0.05748 0.94735 0.05910 -0.22681 0.02903 0.0006944 1.2549
2461154.4488746 1.40392 0.06127 1.03388 0.06310 -0.37004 0.02813 0.0006944 1.2540
2461154.4491187 1.34684 0.06218 1.07301 0.06408 -0.27384 0.02899 0.0006944 1.2532
2461154.4494467 1.27661 0.05982 0.98145 0.06175 -0.29516 0.02943 0.0006944 1.2520
2461154.4496910 1.27103 0.06326 1.02104 0.06484 -0.24999 0.02994 0.0006944 1.2512
2461154.4499351 1.43971 0.06644 1.06296 0.06856 -0.37675 0.02934 0.0006944 1.2503
2461154.4501793 1.50005 0.07318 1.26020 0.07431 -0.23985 0.02778 0.0006945 1.2495
2461154.4504234 1.33261 0.06021 0.98779 0.06215 -0.34482 0.02891 0.0006945 1.2486
2461154.4507476 1.20802 0.05453 0.93709 0.05589 -0.27093 0.02704 0.0006945 1.2475
2461154.4509920 99.99999 9.99999 99.99999 9.99999 -0.40224 0.02915 0.0006945 1.2467
2461154.4512360 1.34612 0.07335 1.01337 0.07543 -0.33275 0.03218 0.0006945 1.2458
2461154.4514804 99.99999 9.99999 99.99999 9.99999 -0.31340 0.02824 0.0006945 1.2450
2461154.4517243 1.23080 0.05644 0.88842 0.05850 -0.34237 0.02902 0.0006945 1.2442
2461154.4520523 1.29243 0.05721 0.94860 0.05914 -0.34383 0.02744 0.0006945 1.2430
2461154.4525404 1.36469 0.06381 0.98216 0.06604 -0.38253 0.02996 0.0006945 1.2414
2461154.4527850 1.12166 0.05740 99.99999 9.99999 99.99999 9.99999 0.0006945 1.2406
2461154.4530290 1.37804 0.06213 1.02918 0.06365 -0.34886 0.02839 0.0006945 1.2397
2461154.4532732 1.43228 0.06817 1.11960 0.06979 -0.31268 0.02881 0.0006945 1.2389
2461154.4536022 1.66880 0.08833 1.30984 0.09013 -0.35896 0.03167 0.0006945 1.2378
2461154.4540907 99.99999 9.99999 99.99999 9.99999 -0.28506 0.02794 0.0006946 1.2362
2461154.4543349 1.64053 0.08566 1.30275 0.08747 -0.33778 0.03108 0.0006946 1.2354
2461154.4548892 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0006946 1.2335
2461154.4551334 99.99999 9.99999 99.99999 9.99999 -0.35463 0.02911 0.0006946 1.2327
2461154.4556215 99.99999 9.99999 99.99999 9.99999 -0.39572 0.02944 0.0006946 1.2311
2461154.4566807 99.99999 9.99999 99.99999 9.99999 -0.47573 0.02982 0.0006946 1.2276
2461154.4569249 99.99999 9.99999 99.99999 9.99999 -0.36587 0.02874 0.0006946 1.2268
2461154.4571695 1.56471 0.07665 1.22185 0.07845 -0.34286 0.02981 0.0006946 1.2260
2461154.4574137 99.99999 9.99999 99.99999 9.99999 -0.31954 0.02735 0.0006946 1.2253
2461154.4577392 1.62267 0.07891 1.26886 0.08091 -0.35381 0.03049 0.0006947 1.2242
2461154.4579835 1.43564 0.06354 1.08309 0.06564 -0.35255 0.02785 0.0006947 1.2234
2461154.4582278 1.37684 0.06549 1.05121 0.06741 -0.32562 0.02976 0.0006947 1.2226
2461154.4584720 1.46638 0.06319 1.05527 0.06552 -0.41111 0.02797 0.0006947 1.2219
2461154.4587162 1.43423 0.06558 1.08635 0.06739 -0.34788 0.02784 0.0006947 1.2211
2461154.4590434 1.59583 0.07556 1.24872 0.07707 -0.34710 0.02817 0.0006947 1.2200
2461154.4595321 1.29583 0.05841 0.91698 0.06104 -0.37884 0.02938 0.0006947 1.2185
2461154.4597772 1.22887 0.05402 0.91296 0.05575 -0.31591 0.02761 0.0006947 1.2177
2461154.4600211 1.41339 0.05863 0.96621 0.06168 -0.44718 0.02860 0.0006947 1.2169
2461154.4602653 1.35396 0.06058 1.06048 0.06220 -0.29347 0.02788 0.0006947 1.2162
2461154.4605902 1.32708 0.05756 0.98619 0.05960 -0.34088 0.02750 0.0006947 1.2151
2461154.4610790 1.44718 0.06569 1.14981 0.06715 -0.29737 0.02719 0.0006947 1.2136
2461154.4613237 99.99999 9.99999 99.99999 9.99999 -0.31488 0.02643 0.0006947 1.2128
2461154.4615678 99.99999 9.99999 99.99999 9.99999 -0.32425 0.02667 0.0006948 1.2121
2461154.4618945 1.45580 0.06418 1.08771 0.06597 -0.36808 0.02788 0.0006948 1.2111
2461154.4621388 1.54141 0.06711 1.18396 0.06870 -0.35745 0.02703 0.0006948 1.2103
2461154.4623834 1.37632 0.06400 1.13019 0.06516 -0.24614 0.02679 0.0006948 1.2096
2461154.4626273 1.47456 0.06754 1.22646 0.06861 -0.24811 0.02771 0.0006948 1.2088
2461154.4628715 1.41070 0.06531 1.10238 0.06666 -0.30832 0.02840 0.0006948 1.2081
2461154.4632002 99.99999 9.99999 99.99999 9.99999 -0.42446 0.02772 0.0006948 1.2070
2461154.4636884 99.99999 9.99999 1.08593 0.06173 99.99999 9.99999 0.0006948 1.2056
2461154.4639335 1.55946 0.06728 1.14911 0.06918 -0.41035 0.02764 0.0006948 1.2048
2461154.4644216 1.63395 0.07659 1.30909 0.07792 -0.32486 0.02691 0.0006948 1.2033
2461154.4646660 1.30909 0.05755 0.97418 0.05973 -0.33491 0.02726 0.0006948 1.2026
2461154.4649943 99.99999 9.99999 99.99999 9.99999 -0.35819 0.02561 0.0006948 1.2016
2461154.4652390 99.99999 9.99999 99.99999 9.99999 -0.29469 0.02733 0.0006948 1.2009
2461154.4654830 99.99999 9.99999 99.99999 9.99999 -0.31809 0.02547 0.0006949 1.2001
2461154.4657272 1.36479 0.05973 1.00405 0.06129 -0.36074 0.02649 0.0006949 1.1994
2461154.4659713 1.41876 0.06323 1.05813 0.06503 -0.36063 0.02847 0.0006949 1.1987
2461154.4663002 99.99999 9.99999 99.99999 9.99999 -0.32458 0.02631 0.0006949 1.1977
2461154.4665445 1.29513 0.05522 0.96972 0.05695 -0.32541 0.02720 0.0006949 1.1970
2461154.4667889 99.99999 9.99999 99.99999 9.99999 -0.40354 0.02661 0.0006949 1.1962
2461154.4670330 1.34919 0.05718 1.00889 0.05908 -0.34030 0.02757 0.0006949 1.1955
2461154.4672772 1.42360 0.06281 1.14292 0.06405 -0.28068 0.02656 0.0006949 1.1948
2461154.4676061 1.40100 0.06518 1.11962 0.06662 -0.28139 0.02841 0.0006949 1.1938
2461154.4678506 1.43936 0.06167 1.16049 0.06293 -0.27887 0.02617 0.0006949 1.1931
2461154.4680944 99.99999 9.99999 99.99999 9.99999 -0.29790 0.02722 0.0006949 1.1924
2461154.4683394 1.53333 0.06858 1.14834 0.07035 -0.38499 0.02797 0.0006949 1.1917
2461154.4685841 1.51715 0.06398 1.21600 0.06522 -0.30115 0.02489 0.0006949 1.1910
2461154.4689119 1.58552 0.06874 1.19672 0.07037 -0.38879 0.02657 0.0006949 1.1900
2461154.4691559 1.53178 0.06886 1.21582 0.07006 -0.31596 0.02604 0.0006950 1.1893
2461154.4693998 1.42956 0.05822 1.03214 0.06022 -0.39742 0.02612 0.0006950 1.1886
2461154.4696441 1.45041 0.06252 1.08101 0.06446 -0.36939 0.02642 0.0006950 1.1879
2461154.4698883 99.99999 9.99999 99.99999 9.99999 -0.33427 0.02537 0.0006950 1.1872
2461154.4702140 1.35636 0.05755 1.03076 0.05904 -0.32560 0.02623 0.0006950 1.1863
2461154.4704585 1.50272 0.05949 1.05955 0.06173 -0.44316 0.02619 0.0006950 1.1856
2461154.4707035 1.59180 0.07130 1.29116 0.07257 -0.30064 0.02645 0.0006950 1.1849
2461154.4709476 1.64766 0.07299 1.33724 0.07412 -0.31042 0.02502 0.0006950 1.1842
2461154.4711918 1.53676 0.06334 1.14375 0.06512 -0.39301 0.02596 0.0006950 1.1835
2461154.4715200 1.57918 0.07106 1.29287 0.07216 -0.28631 0.02562 0.0006950 1.1826
2461154.4717644 99.99999 9.99999 99.99999 9.99999 -0.36058 0.02592 0.0006950 1.1819
2461154.4720088 1.53301 0.06610 1.22515 0.06737 -0.30786 0.02607 0.0006950 1.1812
2461154.4722529 1.53291 0.06616 1.20265 0.06748 -0.33026 0.02584 0.0006950 1.1805
2461154.4724972 99.99999 9.99999 99.99999 9.99999 -0.26151 0.02615 0.0006950 1.1798
2461154.4728254 1.56270 0.06607 1.15052 0.06772 -0.41219 0.02563 0.0006950 1.1789
2461154.4733139 99.99999 9.99999 99.99999 9.99999 -0.39339 0.02625 0.0006951 1.1776
2461154.4735586 1.31781 0.05508 0.95038 0.05707 -0.36743 0.02674 0.0006951 1.1769
2461154.4738027 99.99999 9.99999 99.99999 9.99999 -0.31530 0.02531 0.0006951 1.1762
2461154.4740469 99.99999 9.99999 99.99999 9.99999 -0.27359 0.02458 0.0006951 1.1755
2461154.4743695 1.48324 0.06123 1.20184 0.06230 -0.28139 0.02532 0.0006951 1.1746
2461154.4746135 1.56337 0.06630 1.22237 0.06775 -0.34099 0.02536 0.0006951 1.1740
2461154.4748580 1.61638 0.07712 1.35832 0.07826 -0.25806 0.02746 0.0006951 1.1733
2461154.4751023 1.59874 0.07412 1.30880 0.07544 -0.28994 0.02709 0.0006951 1.1726
2461154.4753463 99.99999 9.99999 99.99999 9.99999 -0.24380 0.02656 0.0006951 1.1720
2461154.4756750 99.99999 9.99999 99.99999 9.99999 -0.28520 0.02544 0.0006951 1.1711
2461154.4759195 1.72593 0.07858 1.31035 0.07994 -0.41558 0.02657 0.0006951 1.1704
2461154.4761642 1.60911 0.06980 1.27229 0.07121 -0.33683 0.02548 0.0006951 1.1698
2461154.4764082 1.51521 0.06982 1.21341 0.07118 -0.30179 0.02717 0.0006951 1.1691
2461154.4766524 1.62150 0.06711 1.22616 0.06883 -0.39535 0.02635 0.0006951 1.1684
2461154.4769780 99.99999 9.99999 99.99999 9.99999 -0.48671 0.02698 0.0006952 1.1676
2461154.4772222 1.69672 0.07099 1.33809 0.07230 -0.35863 0.02446 0.0006952 1.1669
2461154.4774665 1.68340 0.07951 1.42303 0.08049 -0.26038 0.02632 0.0006952 1.1663
2461154.4777105 99.99999 9.99999 99.99999 9.99999 -0.33438 0.02554 0.0006952 1.1656
2461154.4779549 99.99999 9.99999 99.99999 9.99999 -0.27210 0.02564 0.0006952 1.1650
2461154.4782839 1.63335 0.07128 1.27553 0.07274 -0.35782 0.02673 0.0006952 1.1641
2461154.4785281 99.99999 9.99999 99.99999 9.99999 -0.34381 0.02445 0.0006952 1.1635
2461154.4787724 99.99999 9.99999 99.99999 9.99999 -0.28698 0.02592 0.0006952 1.1628
2461154.4790173 99.99999 9.99999 99.99999 9.99999 -0.30926 0.02715 0.0006952 1.1622
2461154.4792615 99.99999 9.99999 99.99999 9.99999 -0.30910 0.02514 0.0006952 1.1615
2461154.4795867 99.99999 9.99999 99.99999 9.99999 -0.34681 0.02525 0.0006952 1.1607
2461154.4798311 1.65471 0.07477 1.45478 0.07544 -0.19993 0.02435 0.0006952 1.1600
2461154.4800750 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0006952 1.1594
2461154.4803190 1.50399 0.06470 1.18192 0.06586 -0.32207 0.02505 0.0006952 1.1588
2461154.4805630 1.53576 0.06401 1.23229 0.06538 -0.30347 0.02565 0.0006953 1.1581
2461154.4808878 1.55923 0.06635 1.27104 0.06766 -0.28819 0.02513 0.0006953 1.1573
2461154.4813764 1.78227 0.07884 1.41755 0.08011 -0.36473 0.02489 0.0006953 1.1561
2461154.4816205 1.71543 0.07742 1.39811 0.07848 -0.31732 0.02603 0.0006953 1.1554
2461154.4818646 1.66020 0.07177 1.27693 0.07299 -0.38327 0.02447 0.0006953 1.1548
2461154.4821925 99.99999 9.99999 99.99999 9.99999 -0.30988 0.02795 0.0006953 1.1540
2461154.4824376 99.99999 9.99999 99.99999 9.99999 -0.30129 0.02464 0.0006953 1.1533
2461154.4826817 99.99999 9.99999 99.99999 9.99999 -0.32937 0.02481 0.0006953 1.1527
2461154.4829258 99.99999 9.99999 99.99999 9.99999 -0.35234 0.02647 0.0006953 1.1521
2461154.4831701 99.99999 9.99999 99.99999 9.99999 -0.44720 0.02727 0.0006953 1.1515
2461154.4837423 1.50417 0.05953 1.10063 0.06138 -0.40354 0.02477 0.0006953 1.1501
2461154.4839863 99.99999 9.99999 99.99999 9.99999 -0.38605 0.02488 0.0006953 1.1495
2461154.4842309 1.72350 0.07027 1.32188 0.07166 -0.40162 0.02456 0.0006953 1.1488
2461154.4844751 1.71537 0.07933 1.38279 0.08053 -0.33258 0.02626 0.0006954 1.1482
2461154.4848029 1.58658 0.06545 1.26800 0.06673 -0.31858 0.02450 0.0006954 1.1474
2461154.4850474 1.55261 0.06312 1.23239 0.06450 -0.32022 0.02441 0.0006954 1.1468
2461154.4852919 1.69022 0.07328 1.27806 0.07484 -0.41216 0.02706 0.0006954 1.1462
2461154.4855360 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0006954 1.1456
2461154.4857802 99.99999 9.99999 99.99999 9.99999 -0.34239 0.02513 0.0006954 1.1450
2461154.4861086 1.59023 0.06160 1.17919 0.06328 -0.41103 0.02496 0.0006954 1.1442
2461154.4863535 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0006954 1.1436
2461154.4865978 99.99999 9.99999 99.99999 9.99999 -0.40743 0.02536 0.0006954 1.1430
2461154.4868419 1.73148 0.07200 1.41182 0.07304 -0.31965 0.02435 0.0006954 1.1424
2461154.4870862 1.76383 0.07463 1.42858 0.07578 -0.33526 0.02451 0.0006954 1.1419
2461154.4874144 1.59475 0.06822 1.29204 0.06939 -0.30270 0.02465 0.0006954 1.1411
2461154.4876590 1.62121 0.07031 1.30415 0.07158 -0.31707 0.02594 0.0006954 1.1405
2461154.4879029 1.76459 0.07370 99.99999 9.99999 99.99999 9.99999 0.0006954 1.1399
2461154.4881472 1.62890 0.06712 1.24157 0.06848 -0.38733 0.02434 0.0006955 1.1393
2461154.4883914 1.60926 0.06294 1.30371 0.06406 -0.30555 0.02343 0.0006955 1.1387
2461154.4887196 99.99999 9.99999 99.99999 9.99999 -0.28199 0.02472 0.0006955 1.1379
2461154.4889638 1.59767 0.06382 1.23267 0.06523 -0.36500 0.02439 0.0006955 1.1374
2461154.4892082 1.58916 0.06787 1.26564 0.06904 -0.32353 0.02508 0.0006955 1.1368
2461154.4894522 99.99999 9.99999 99.99999 9.99999 -0.33066 0.02337 0.0006955 1.1362
2461154.4896966 99.99999 9.99999 99.99999 9.99999 -0.25020 0.02539 0.0006955 1.1356
2461154.4902701 99.99999 9.99999 99.99999 9.99999 -0.20263 0.02404 0.0006955 1.1343
2461154.4905142 99.99999 9.99999 99.99999 9.99999 -0.42081 0.02369 0.0006955 1.1337
2461154.4907584 99.99999 9.99999 99.99999 9.99999 -0.31832 0.02386 0.0006955 1.1331
2461154.4910029 99.99999 9.99999 99.99999 9.99999 -0.32287 0.02325 0.0006955 1.1326
2461154.4913312 1.65680 0.06793 1.32024 0.06898 -0.33656 0.02336 0.0006955 1.1318
2461154.4915759 99.99999 9.99999 99.99999 9.99999 -0.32738 0.02307 0.0006955 1.1313
2461154.4918205 1.84893 0.07967 1.50703 0.08055 -0.34190 0.02435 0.0006955 1.1307
2461154.4920646 1.65644 0.06920 1.35663 0.07030 -0.29981 0.02400 0.0006956 1.1301
2461154.4925529 99.99999 9.99999 1.41281 0.07350 99.99999 9.99999 0.0006956 1.1290
2461154.4928830 1.46126 0.05611 99.99999 9.99999 99.99999 9.99999 0.0006956 1.1283
2461154.4931272 1.60736 0.06915 1.24964 0.07040 -0.35773 0.02571 0.0006956 1.1277
2461154.4933714 1.52741 0.06091 1.20260 0.06212 -0.32481 0.02312 0.0006956 1.1272
2461154.4936157 99.99999 9.99999 99.99999 9.99999 -0.29172 0.02480 0.0006956 1.1266
2461154.4938605 1.68698 0.07456 99.99999 9.99999 99.99999 9.99999 0.0006956 1.1261
2461154.4941880 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0006956 1.1253
2461154.4944326 99.99999 9.99999 99.99999 9.99999 -0.33474 0.02379 0.0006956 1.1248
2461154.4946767 99.99999 9.99999 99.99999 9.99999 -0.36460 0.02512 0.0006956 1.1242
2461154.4949209 99.99999 9.99999 99.99999 9.99999 -0.32093 0.02252 0.0006956 1.1237
2461154.4951652 1.32549 0.04840 0.98508 0.04975 -0.34040 0.02279 0.0006956 1.1231
2461154.4954934 99.99999 9.99999 99.99999 9.99999 -0.32629 0.02666 0.0006956 1.1224
2461154.4957374 1.67697 0.07008 1.32560 0.07159 -0.35137 0.02466 0.0006957 1.1219
2461154.4962258 99.99999 9.99999 99.99999 9.99999 -0.29904 0.02220 0.0006957 1.1208
2461154.4964706 1.55759 0.06196 1.24878 0.06304 -0.30881 0.02332 0.0006957 1.1203
2461154.4967146 1.40181 0.05804 1.16156 0.05893 -0.24025 0.02364 0.0006957 1.1197
2461154.4970434 99.99999 9.99999 99.99999 9.99999 -0.27419 0.02670 0.0006957 1.1190
2461154.4972876 1.50534 0.05963 1.16422 0.06102 -0.34112 0.02374 0.0006957 1.1185
2461154.4975317 99.99999 9.99999 99.99999 9.99999 -0.20124 0.02367 0.0006957 1.1180
2461154.4977760 1.49377 0.06069 1.20865 0.06197 -0.28512 0.02431 0.0006957 1.1174
2461154.4980199 1.52933 0.05668 1.17882 0.05785 -0.35051 0.02192 0.0006957 1.1169
2461154.4983454 1.54019 0.06188 1.27810 0.06304 -0.26209 0.02388 0.0006957 1.1162
2461154.4985897 1.49938 0.05620 1.13646 0.05784 -0.36292 0.02333 0.0006957 1.1157
2461154.4988339 1.49732 0.06545 1.27907 0.06622 -0.21825 0.02410 0.0006957 1.1152
2461154.4990780 99.99999 9.99999 99.99999 9.99999 -0.36230 0.02481 0.0006957 1.1146
2461154.4993223 1.41502 0.05560 1.13697 0.05689 -0.27804 0.02312 0.0006957 1.1141
2461154.4996506 99.99999 9.99999 99.99999 9.99999 -0.33756 0.02420 0.0006958 1.1134
2461154.4998947 1.24201 0.04675 0.98804 0.04806 -0.25397 0.02306 0.0006958 1.1129
2461154.5001389 1.34015 0.04757 0.95949 0.04928 -0.38067 0.02336 0.0006958 1.1124
2461154.5003831 1.57472 0.06064 1.24057 0.06164 -0.33415 0.02267 0.0006958 1.1119
2461154.5006276 1.33390 0.05515 99.99999 9.99999 99.99999 9.99999 0.0006958 1.1114
2461154.5009568 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0006958 1.1107
2461154.5012012 1.52165 0.05732 1.08788 0.05915 -0.43377 0.02381 0.0006958 1.1102
2461154.5014451 1.47993 0.05480 1.21879 0.05589 -0.26113 0.02246 0.0006958 1.1097
2461154.5016896 1.30813 0.05046 1.04482 0.05170 -0.26331 0.02347 0.0006958 1.1092
