JDHEL V-C s1 V-K1 s2 C-K1 s3 HELCOR AIRMASS
2461171.4204631 1.33421 0.04967 0.96355 0.05179 -0.37066 0.02447 0.0011027 1.1967
2461171.4207073 1.29298 0.05071 1.00454 0.05238 -0.28844 0.02408 0.0011027 1.1960
2461171.4212813 1.60179 0.05723 0.98993 0.06023 -0.61186 0.02641 0.0011027 1.1943
2461171.4215252 1.44181 0.05172 99.99999 9.99999 99.99999 9.99999 0.0011027 1.1936
2461171.4217693 1.31540 0.04952 0.85594 0.05195 -0.45946 0.02596 0.0011027 1.1929
2461171.4220132 1.16051 0.04512 0.82860 0.04747 -0.33190 0.02601 0.0011027 1.1922
2461171.4223433 1.26331 0.04601 0.93301 0.04759 -0.33030 0.02295 0.0011027 1.1912
2461171.4225880 1.31609 0.04798 0.95351 0.05009 -0.36257 0.02449 0.0011027 1.1905
2461171.4228321 1.22993 0.04594 0.69248 0.04958 -0.53745 0.02701 0.0011027 1.1898
2461171.4230764 1.15490 0.04473 0.67280 0.04799 -0.48210 0.02674 0.0011028 1.1891
2461171.4233208 1.11626 0.04452 0.73393 0.04682 -0.38233 0.02647 0.0011028 1.1884
2461171.4236480 1.43066 0.06761 99.99999 9.99999 99.99999 9.99999 0.0011028 1.1874
2461171.4246247 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011028 1.1846
2461171.4251989 1.22867 0.04575 0.77749 0.04841 -0.45119 0.02683 0.0011028 1.1830
2461171.4254435 1.08885 0.05801 99.99999 9.99999 99.99999 9.99999 0.0011028 1.1823
2461171.4256880 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011028 1.1816
2461171.4259326 99.99999 9.99999 0.68797 0.04643 99.99999 9.99999 0.0011028 1.1810
2461171.4261772 99.99999 9.99999 0.74194 0.04701 99.99999 9.99999 0.0011028 1.1803
2461171.4272401 1.30430 0.04538 0.94195 0.04742 -0.36235 0.02345 0.0011028 1.1773
2461171.4274845 1.39675 0.05319 0.95499 0.05544 -0.44176 0.02629 0.0011028 1.1766
2461171.4280584 1.21363 0.05149 99.99999 9.99999 99.99999 9.99999 0.0011029 1.1750
2461171.4283033 1.32909 0.04474 0.91776 0.04683 -0.41133 0.02324 0.0011029 1.1744
2461171.4285475 1.14378 0.04312 0.90957 0.04462 -0.23421 0.02241 0.0011029 1.1737
2461171.4287915 1.08721 0.04327 0.80116 0.04498 -0.28605 0.02423 0.0011029 1.1730
2461171.4293630 0.99805 0.03820 0.74664 0.03985 -0.25141 0.02363 0.0011029 1.1715
2461171.4296071 1.15224 0.04348 0.84875 0.04537 -0.30349 0.02313 0.0011029 1.1708
2461171.4298512 1.32752 0.04481 0.91873 0.04665 -0.40878 0.02234 0.0011029 1.1702
2461171.4300955 1.43564 0.05219 1.06487 0.05361 -0.37078 0.02230 0.0011029 1.1695
2461171.4304259 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011029 1.1686
2461171.4309142 1.09661 0.04369 0.86690 0.04513 -0.22971 0.02372 0.0011029 1.1673
2461171.4311587 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011029 1.1667
2461171.4314025 1.19782 0.05310 0.85395 0.05569 -0.34387 0.02919 0.0011029 1.1660
2461171.4317289 1.33374 0.04790 0.76995 0.05140 -0.56379 0.02736 0.0011029 1.1651
2461171.4319734 1.25673 0.04572 0.69367 0.04947 -0.56306 0.02707 0.0011029 1.1645
2461171.4322176 1.21436 0.04137 0.76569 0.04376 -0.44867 0.02389 0.0011030 1.1639
2461171.4324615 1.00020 0.03937 0.66097 0.04164 -0.33923 0.02391 0.0011030 1.1632
2461171.4327056 1.18636 0.04212 0.85475 0.04333 -0.33160 0.02168 0.0011030 1.1626
2461171.4332779 0.97234 0.03971 0.56090 0.04282 -0.41144 0.02606 0.0011030 1.1611
2461171.4335221 1.04117 0.04067 0.84081 0.04202 -0.20037 0.02355 0.0011030 1.1604
2461171.4337660 1.19439 0.04071 0.79252 0.04285 -0.40187 0.02263 0.0011030 1.1598
2461171.4340100 1.28928 0.04704 0.84996 0.04949 -0.43931 0.02487 0.0011030 1.1592
2461171.4343391 1.05593 0.04272 0.83158 0.04401 -0.22436 0.02359 0.0011030 1.1583
2461171.4345832 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011030 1.1577
2461171.4350715 1.26475 0.05571 99.99999 9.99999 99.99999 9.99999 0.0011030 1.1564
2461171.4353161 1.10494 0.04619 0.90678 0.04726 -0.19816 0.02482 0.0011030 1.1558
2461171.4361335 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011030 1.1537
2461171.4363777 1.05640 0.04549 0.66509 0.04810 -0.39131 0.02722 0.0011030 1.1531
2461171.4366218 1.13688 0.04230 0.85359 0.04380 -0.28330 0.02339 0.0011030 1.1525
2461171.4368660 0.99525 0.04069 0.61808 0.04355 -0.37717 0.02623 0.0011031 1.1519
2461171.4371933 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011031 1.1511
2461171.4374373 0.74070 0.03922 99.99999 9.99999 99.99999 9.99999 0.0011031 1.1504
2461171.4376811 1.08561 0.05049 99.99999 9.99999 99.99999 9.99999 0.0011031 1.1498
2461171.4379252 1.27551 0.05882 99.99999 9.99999 99.99999 9.99999 0.0011031 1.1492
2461171.4381694 1.08898 0.04908 99.99999 9.99999 99.99999 9.99999 0.0011031 1.1486
2461171.4387438 0.83813 0.04860 99.99999 9.99999 99.99999 9.99999 0.0011031 1.1472
2461171.4389879 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011031 1.1466
2461171.4392321 0.98789 0.05130 0.71852 0.05374 -0.26936 0.03118 0.0011031 1.1460
2461171.4394762 0.86278 0.04096 0.58566 0.04347 -0.27711 0.02767 0.0011031 1.1454
2461171.4398042 1.23871 0.04438 0.82551 0.04698 -0.41320 0.02463 0.0011031 1.1446
2461171.4400487 1.08913 0.04215 0.78681 0.04405 -0.30232 0.02358 0.0011031 1.1440
2461171.4407809 1.11662 0.04095 0.77410 0.04275 -0.34251 0.02327 0.0011031 1.1422
2461171.4410252 1.24151 0.04382 0.89325 0.04569 -0.34826 0.02317 0.0011031 1.1416
2461171.4413554 1.00799 0.03887 0.61680 0.04182 -0.39119 0.02591 0.0011032 1.1408
2461171.4415997 1.12350 0.04848 0.76138 0.05106 -0.36213 0.02777 0.0011032 1.1402
2461171.4423327 99.99999 9.99999 99.99999 9.99999 -0.22095 0.02388 0.0011032 1.1385
2461171.4426621 99.99999 9.99999 99.99999 9.99999 -0.35395 0.02891 0.0011032 1.1377
2461171.4431508 0.99798 0.03856 0.73158 0.04029 -0.26641 0.02346 0.0011032 1.1366
2461171.4433951 1.08612 0.03988 0.75848 0.04156 -0.32764 0.02272 0.0011032 1.1360
2461171.4436392 1.19723 0.04205 0.84443 0.04381 -0.35280 0.02220 0.0011032 1.1354
2461171.4438834 0.99363 0.03681 0.56697 0.03958 -0.42666 0.02442 0.0011032 1.1348
2461171.4446999 0.90746 0.04308 0.62081 0.04540 -0.28664 0.02797 0.0011032 1.1329
2461171.4449445 99.99999 9.99999 0.61571 0.04665 99.99999 9.99999 0.0011032 1.1324
2461171.4451887 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011032 1.1318
2461171.4454328 99.99999 9.99999 99.99999 9.99999 -0.50376 0.02848 0.0011032 1.1312
2461171.4457631 1.20966 0.04163 0.86485 0.04362 -0.34481 0.02249 0.0011032 1.1305
2461171.4460076 1.32218 0.04597 0.91207 0.04801 -0.41010 0.02316 0.0011033 1.1299
2461171.4462517 99.99999 9.99999 99.99999 9.99999 -0.21579 0.02460 0.0011033 1.1294
2461171.4464958 1.04464 0.04127 0.79638 0.04279 -0.24826 0.02382 0.0011033 1.1288
2461171.4467400 1.09697 0.04022 0.77747 0.04215 -0.31951 0.02336 0.0011033 1.1283
2461171.4470698 1.16691 0.04192 0.92089 0.04332 -0.24602 0.02248 0.0011033 1.1275
2461171.4480455 0.95451 0.04448 0.80125 0.04547 -0.15326 0.02560 0.0011033 1.1253
2461171.4482896 1.03695 0.04279 99.99999 9.99999 99.99999 9.99999 0.0011033 1.1248
2461171.4486197 1.21039 0.04889 0.97932 0.05033 -0.23107 0.02456 0.0011033 1.1240
2461171.4488641 1.13359 0.04460 0.87249 0.04609 -0.26109 0.02379 0.0011033 1.1235
2461171.4491081 1.10976 0.04242 0.66343 0.04544 -0.44633 0.02610 0.0011033 1.1229
2461171.4495962 1.09621 0.04235 99.99999 9.99999 99.99999 9.99999 0.0011033 1.1219
2461171.4498406 1.16985 0.04077 0.79368 0.04281 -0.37618 0.02254 0.0011033 1.1213
2461171.4501711 1.23845 0.04136 0.88826 0.04307 -0.35019 0.02189 0.0011033 1.1206
2461171.4504155 1.20528 0.04059 0.85421 0.04236 -0.35107 0.02205 0.0011033 1.1201
2461171.4506594 1.24642 0.04132 0.83116 0.04375 -0.41526 0.02288 0.0011034 1.1195
2461171.4509036 1.03904 0.03891 0.76022 0.04078 -0.27882 0.02285 0.0011034 1.1190
2461171.4511478 1.22473 0.04308 0.94223 0.04434 -0.28250 0.02160 0.0011034 1.1185
2461171.4514796 99.99999 9.99999 0.79755 0.04944 99.99999 9.99999 0.0011034 1.1178
2461171.4517236 1.28319 0.04455 0.94767 0.04606 -0.33552 0.02229 0.0011034 1.1172
2461171.4524565 1.00176 0.04195 0.63461 0.04452 -0.36716 0.02669 0.0011034 1.1157
2461171.4527880 1.13591 0.04384 0.78595 0.04611 -0.34996 0.02488 0.0011034 1.1150
2461171.4530323 99.99999 9.99999 99.99999 9.99999 -0.25181 0.02474 0.0011034 1.1144
2461171.4535203 1.23457 0.04099 0.82902 0.04299 -0.40556 0.02282 0.0011034 1.1134
2461171.4537644 1.00965 0.04094 0.74392 0.04266 -0.26573 0.02370 0.0011034 1.1129
2461171.4540918 1.19961 0.04134 0.86147 0.04304 -0.33815 0.02165 0.0011034 1.1122
2461171.4543363 1.19157 0.03884 0.88699 0.04053 -0.30457 0.02118 0.0011034 1.1117
2461171.4545803 1.16366 0.03773 0.77697 0.03999 -0.38669 0.02161 0.0011034 1.1112
2461171.4548246 1.19709 0.03930 0.88685 0.04077 -0.31025 0.02047 0.0011034 1.1107
2461171.4553768 1.38200 0.04793 0.99896 0.04972 -0.38305 0.02264 0.0011035 1.1095
2461171.4556216 1.11007 0.04060 0.75395 0.04272 -0.35612 0.02362 0.0011035 1.1090
2461171.4558658 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011035 1.1085
2461171.4561099 1.13137 0.05029 0.74829 0.05346 -0.38307 0.03065 0.0011035 1.1080
2461171.4563541 1.09725 0.04838 0.96193 0.04942 -0.13533 0.02619 0.0011035 1.1075
2461171.4569285 1.24655 0.04318 0.89512 0.04506 -0.35143 0.02251 0.0011035 1.1063
2461171.4571726 1.20885 0.04390 0.84411 0.04598 -0.36474 0.02344 0.0011035 1.1058
2461171.4574168 0.96818 0.03676 0.62879 0.03873 -0.33939 0.02338 0.0011035 1.1053
2461171.4576609 1.07829 0.04036 0.71147 0.04268 -0.36682 0.02392 0.0011035 1.1049
2461171.4582349 0.99662 0.04267 99.99999 9.99999 99.99999 9.99999 0.0011035 1.1037
2461171.4584787 1.20284 0.03986 0.75785 0.04248 -0.44499 0.02240 0.0011035 1.1032
2461171.4589667 1.28042 0.04817 0.91028 0.05004 -0.37013 0.02406 0.0011035 1.1022
2461171.4592976 1.21115 0.04221 0.88940 0.04378 -0.32175 0.02195 0.0011035 1.1016
2461171.4595414 1.11730 0.03767 0.66260 0.04025 -0.45470 0.02280 0.0011035 1.1011
2461171.4597857 99.99999 9.99999 99.99999 9.99999 -0.46064 0.02332 0.0011036 1.1006
2461171.4600298 99.99999 9.99999 0.89506 0.05733 99.99999 9.99999 0.0011036 1.1001
2461171.4602739 1.09933 0.04362 99.99999 9.99999 99.99999 9.99999 0.0011036 1.0997
2461171.4608490 1.27716 0.04394 0.91302 0.04570 -0.36414 0.02236 0.0011036 1.0985
2461171.4613371 1.30745 0.04372 0.91707 0.04576 -0.39038 0.02231 0.0011036 1.0976
2461171.4618911 99.99999 9.99999 99.99999 9.99999 -0.41053 0.02126 0.0011036 1.0965
2461171.4621357 1.14423 0.03997 0.79085 0.04204 -0.35338 0.02263 0.0011036 1.0961
2461171.4623799 1.28259 0.04822 0.85917 0.05058 -0.42342 0.02484 0.0011036 1.0956
2461171.4626241 1.42044 0.05665 99.99999 9.99999 99.99999 9.99999 0.0011036 1.0951
2461171.4628680 99.99999 9.99999 0.67185 0.04864 99.99999 9.99999 0.0011036 1.0947
2461171.4631993 99.99999 9.99999 0.78995 0.04721 99.99999 9.99999 0.0011036 1.0940
2461171.4634437 0.93389 0.03679 0.54851 0.03998 -0.38539 0.02621 0.0011036 1.0936
2461171.4636880 1.13185 0.04637 99.99999 9.99999 99.99999 9.99999 0.0011036 1.0931
2461171.4639325 1.03501 0.04062 0.81949 0.04180 -0.21552 0.02323 0.0011036 1.0926
2461171.4641766 1.23970 0.04038 0.90467 0.04194 -0.33504 0.02093 0.0011036 1.0922
2461171.4645034 99.99999 9.99999 0.85535 0.05036 99.99999 9.99999 0.0011037 1.0916
2461171.4647481 99.99999 9.99999 99.99999 9.99999 -0.32418 0.02394 0.0011037 1.0911
2461171.4649924 1.26047 0.04435 0.97600 0.04563 -0.28448 0.02139 0.0011037 1.0907
2461171.4652364 1.26792 0.04258 0.94276 0.04423 -0.32516 0.02183 0.0011037 1.0902
2461171.4654805 1.31997 0.04332 0.92165 0.04509 -0.39832 0.02184 0.0011037 1.0898
2461171.4658110 1.13447 0.03987 0.76949 0.04196 -0.36498 0.02238 0.0011037 1.0892
2461171.4660551 0.98651 0.03892 0.62880 0.04138 -0.35771 0.02478 0.0011037 1.0887
2461171.4665435 99.99999 9.99999 0.88858 0.05111 99.99999 9.99999 0.0011037 1.0878
2461171.4670923 1.30011 0.04263 0.95249 0.04404 -0.34762 0.02085 0.0011037 1.0868
2461171.4673363 0.97885 0.03908 0.79520 0.03991 -0.18364 0.02247 0.0011037 1.0864
2461171.4675805 1.17800 0.04280 0.80890 0.04480 -0.36910 0.02293 0.0011037 1.0859
2461171.4678244 1.23989 0.04286 0.80669 0.04528 -0.43320 0.02360 0.0011037 1.0855
2461171.4680685 1.07738 0.04006 0.78837 0.04159 -0.28901 0.02249 0.0011037 1.0851
2461171.4683987 99.99999 9.99999 99.99999 9.99999 -0.33457 0.02139 0.0011037 1.0845
2461171.4686429 1.12577 0.04133 0.88280 0.04294 -0.24297 0.02207 0.0011037 1.0840
2461171.4688871 1.30279 0.04445 0.98590 0.04588 -0.31689 0.02121 0.0011038 1.0836
2461171.4691311 1.27425 0.05041 0.87749 0.05316 -0.39676 0.02639 0.0011038 1.0832
2461171.4693750 1.14306 0.05081 0.84036 0.05310 -0.30270 0.02862 0.0011038 1.0828
2461171.4697045 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011038 1.0822
2461171.4701922 1.08696 0.05144 0.84448 0.05299 -0.24248 0.02799 0.0011038 1.0813
2461171.4704366 99.99999 9.99999 0.84815 0.04735 99.99999 9.99999 0.0011038 1.0809
2461171.4706806 1.19187 0.04312 99.99999 9.99999 99.99999 9.99999 0.0011038 1.0805
2461171.4709253 1.12072 0.04150 0.84409 0.04298 -0.27663 0.02298 0.0011038 1.0801
2461171.4712560 1.04799 0.03935 0.81730 0.04046 -0.23069 0.02150 0.0011038 1.0795
2461171.4715003 1.27570 0.04146 0.91396 0.04296 -0.36174 0.02078 0.0011038 1.0791
2461171.4717445 1.31721 0.04318 0.90985 0.04503 -0.40736 0.02176 0.0011038 1.0786
2461171.4719886 1.30522 0.04438 0.92121 0.04618 -0.38401 0.02257 0.0011038 1.0782
2461171.4722328 1.13419 0.04480 0.74754 0.04734 -0.38665 0.02601 0.0011038 1.0778
2461171.4725630 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011038 1.0773
2461171.4728069 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011038 1.0768
2461171.4730509 1.12264 0.03860 99.99999 9.99999 99.99999 9.99999 0.0011038 1.0764
2461171.4732952 99.99999 9.99999 0.84921 0.05126 99.99999 9.99999 0.0011038 1.0760
2461171.4735392 1.07363 0.03904 0.63073 0.04190 -0.44290 0.02433 0.0011039 1.0756
2461171.4738695 1.11570 0.03843 0.82434 0.03987 -0.29136 0.02216 0.0011039 1.0751
2461171.4743577 1.34258 0.04527 99.99999 9.99999 99.99999 9.99999 0.0011039 1.0742
2461171.4746019 1.29354 0.04121 0.98446 0.04264 -0.30908 0.02014 0.0011039 1.0738
2461171.4748459 1.39455 0.04564 1.08778 0.04692 -0.30677 0.02042 0.0011039 1.0734
2461171.4750900 1.34962 0.04200 1.07148 0.04315 -0.27814 0.02018 0.0011039 1.0730
2461171.4754166 1.27664 0.04571 0.94591 0.04722 -0.33073 0.02191 0.0011039 1.0725
2461171.4761494 99.99999 9.99999 99.99999 9.99999 -0.49145 0.02416 0.0011039 1.0713
2461171.4767205 1.13793 0.04636 0.78791 0.04899 -0.35003 0.02648 0.0011039 1.0704
2461171.4769647 1.34648 0.05048 99.99999 9.99999 99.99999 9.99999 0.0011039 1.0700
2461171.4772089 1.26280 0.04419 0.88980 0.04603 -0.37300 0.02291 0.0011039 1.0696
2461171.4774530 1.36633 0.04539 0.82497 0.04831 -0.54136 0.02446 0.0011039 1.0692
2461171.4776971 1.49800 0.05812 99.99999 9.99999 99.99999 9.99999 0.0011039 1.0688
2461171.4780273 1.44856 0.05625 1.03800 0.05831 -0.41056 0.02568 0.0011039 1.0683
2461171.4782715 1.31661 0.04694 99.99999 9.99999 99.99999 9.99999 0.0011040 1.0679
2461171.4785156 1.22672 0.03875 0.83147 0.04060 -0.39525 0.02115 0.0011040 1.0675
2461171.4787597 1.35183 0.04555 1.00495 0.04713 -0.34688 0.02125 0.0011040 1.0672
2461171.4790036 1.39186 0.04622 1.12359 0.04705 -0.26826 0.01975 0.0011040 1.0668
2461171.4793350 1.23176 0.04626 99.99999 9.99999 99.99999 9.99999 0.0011040 1.0663
2461171.4795797 1.12876 0.04567 0.82402 0.04721 -0.30474 0.02415 0.0011040 1.0659
2461171.4798239 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011040 1.0655
2461171.4800681 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011040 1.0651
2461171.4806203 99.99999 9.99999 0.96575 0.05903 99.99999 9.99999 0.0011040 1.0643
2461171.4808641 99.99999 9.99999 1.03026 0.05337 99.99999 9.99999 0.0011040 1.0639
2461171.4811083 1.67274 0.05901 99.99999 9.99999 99.99999 9.99999 0.0011040 1.0635
2461171.4813524 1.41991 0.04926 1.07328 0.05071 -0.34663 0.02191 0.0011040 1.0632
2461171.4815967 1.47935 0.05250 1.06478 0.05416 -0.41457 0.02222 0.0011040 1.0628
2461171.4819242 1.60431 0.05574 1.26170 0.05710 -0.34262 0.02156 0.0011040 1.0623
2461171.4821685 1.51822 0.05437 1.23050 0.05565 -0.28773 0.02202 0.0011040 1.0619
2461171.4824126 1.50423 0.05186 1.17635 0.05346 -0.32788 0.02165 0.0011040 1.0616
2461171.4826568 1.56180 0.05240 1.15320 0.05400 -0.40860 0.02220 0.0011041 1.0612
2461171.4829009 1.58652 0.05926 99.99999 9.99999 99.99999 9.99999 0.0011041 1.0609
2461171.4832287 1.60995 0.05544 1.26452 0.05668 -0.34543 0.02166 0.0011041 1.0604
2461171.4837171 99.99999 9.99999 1.14159 0.05542 99.99999 9.99999 0.0011041 1.0596
2461171.4839611 1.48141 0.05170 1.04041 0.05369 -0.44100 0.02311 0.0011041 1.0593
2461171.4842053 1.57071 0.05619 1.22634 0.05742 -0.34437 0.02144 0.0011041 1.0589
2461171.4845349 1.41032 0.05452 99.99999 9.99999 99.99999 9.99999 0.0011041 1.0585
2461171.4847790 1.42777 0.04996 1.14633 0.05112 -0.28144 0.02193 0.0011041 1.0581
2461171.4850231 1.55327 0.05558 1.30514 0.05637 -0.24812 0.02113 0.0011041 1.0577
2461171.4852673 1.53512 0.05298 1.25150 0.05408 -0.28362 0.02065 0.0011041 1.0574
2461171.4855115 1.73982 0.06040 1.36067 0.06158 -0.37916 0.02053 0.0011041 1.0570
2461171.4858431 1.46628 0.05766 1.18804 0.05873 -0.27824 0.02317 0.0011041 1.0566
2461171.4860879 1.51420 0.05785 99.99999 9.99999 99.99999 9.99999 0.0011041 1.0562
2461171.4863318 99.99999 9.99999 99.99999 9.99999 -0.34075 0.02536 0.0011041 1.0559
2461171.4865760 1.45804 0.06409 1.17804 0.06565 -0.28000 0.02685 0.0011041 1.0555
2461171.4868201 1.48294 0.06024 1.28531 0.06127 -0.19763 0.02335 0.0011041 1.0552
2461171.4871489 1.59916 0.06009 1.33191 0.06117 -0.26726 0.02209 0.0011041 1.0547
2461171.4873931 99.99999 9.99999 1.29967 0.06475 99.99999 9.99999 0.0011042 1.0544
2461171.4876371 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011042 1.0541
2461171.4878812 1.59463 0.06414 99.99999 9.99999 99.99999 9.99999 0.0011042 1.0537
2461171.4881255 1.47641 0.05103 1.21195 0.05207 -0.26446 0.02070 0.0011042 1.0534
2461171.4884565 1.57666 0.05346 1.28377 0.05449 -0.29290 0.02023 0.0011042 1.0529
2461171.4887010 1.67306 0.05953 1.38973 0.06060 -0.28333 0.02079 0.0011042 1.0526
2461171.4891894 1.74691 0.05899 1.35019 0.06040 -0.39672 0.02047 0.0011042 1.0519
2461171.4894335 1.86739 0.06808 1.50829 0.06906 -0.35911 0.01996 0.0011042 1.0516
2461171.4897620 1.59989 0.05482 1.24819 0.05607 -0.35170 0.02118 0.0011042 1.0511
2461171.4900059 1.47550 0.05853 99.99999 9.99999 99.99999 9.99999 0.0011042 1.0508
2461171.4907378 99.99999 9.99999 1.24362 0.05581 99.99999 9.99999 0.0011042 1.0498
2461171.4910692 1.74016 0.05962 1.39093 0.06056 -0.34923 0.02002 0.0011042 1.0494
2461171.4915574 1.37573 0.04819 1.00028 0.05020 -0.37545 0.02316 0.0011042 1.0488
2461171.4918013 1.39917 0.04925 1.05044 0.05080 -0.34873 0.02256 0.0011042 1.0484
2461171.4920456 1.62517 0.05602 1.28979 0.05722 -0.33538 0.02064 0.0011043 1.0481
2461171.4923759 1.65625 0.07068 1.52951 0.07133 -0.12674 0.02277 0.0011043 1.0477
2461171.4926201 1.64556 0.06845 99.99999 9.99999 99.99999 9.99999 0.0011043 1.0474
2461171.4928641 1.57918 0.05691 1.28281 0.05833 -0.29638 0.02216 0.0011043 1.0471
2461171.4931081 99.99999 9.99999 99.99999 9.99999 99.99999 9.99999 0.0011043 1.0467
2461171.4933524 1.83420 0.07142 99.99999 9.99999 99.99999 9.99999 0.0011043 1.0464
2461171.4936803 1.57844 0.07127 1.35207 0.07226 -0.22637 0.02522 0.0011043 1.0460
2461171.4939247 1.84239 0.07167 99.99999 9.99999 99.99999 9.99999 0.0011043 1.0457
2461171.4944129 1.65825 0.05259 99.99999 9.99999 99.99999 9.99999 0.0011043 1.0451
2461171.4946570 1.45970 0.05197 1.05856 0.05365 -0.40114 0.02271 0.0011043 1.0448
2461171.4949879 99.99999 9.99999 99.99999 9.99999 -0.29963 0.02331 0.0011043 1.0444
2461171.4952322 1.51787 0.05163 1.17786 0.05265 -0.34001 0.02064 0.0011043 1.0441
2461171.4954763 1.52477 0.05483 1.32530 0.05556 -0.19948 0.02047 0.0011043 1.0438
2461171.4957203 1.63018 0.05687 1.38533 0.05773 -0.24485 0.02000 0.0011043 1.0435
2461171.4959646 1.74195 0.05956 1.30113 0.06107 -0.44083 0.02119 0.0011043 1.0432
2461171.4962952 1.76873 0.06598 1.34483 0.06756 -0.42390 0.02310 0.0011043 1.0427
2461171.4965395 1.61713 0.05557 1.23884 0.05683 -0.37829 0.02129 0.0011044 1.0424
2461171.4967836 1.67463 0.06032 1.34677 0.06132 -0.32786 0.02049 0.0011044 1.0422
2461171.4970275 1.70322 0.05862 1.42465 0.05934 -0.27857 0.01975 0.0011044 1.0419
2461171.4975161 1.82478 0.06835 99.99999 9.99999 99.99999 9.99999 0.0011044 1.0413
